Energia [keV]
617.5064732088236
648.2807055489503
657.4237745775387
662.9988166681413
665.2288335043824
681.0619530416939
683.7379732451831
685.9679900814242
689.3130153357857
690.2050220702822
691.0970288047786
698.9020877316224
699.3480910988706
700.6861012006152
701.5781079351116
703.1391197204804
703.8081247713527
706.7071466584661
708.0451567602107
708.7141618110829
709.1601651783312
709.3831668619553
711.6131836981964
713.1741954835651
714.5122055853097
719.6412443086642
720.5332510431606
720.7562527267847
721.2022560940329
721.2022560940329
722.7632678794016
722.7632678794016
723.2092712466499
725.4392880828909
727.0002998682596
727.8923066027561
733.4673486933588
733.4673486933588
735.0283604787274
737.2583773149686
737.2583773149686
738.8193891003373
739.0423907839614
739.2653924675855
739.7113958348338
740.380400885706
741.2724076202024
741.9414126710748
742.387416038323
742.6104177219471
742.6104177219471
742.8334194055711
743.0564210891953
743.2794227728194
744.1714295073158
745.0634362418123
745.2864379254363
745.2864379254363
745.7324412926846
747.0704513944291
747.0704513944291
747.2934530780533
747.5164547616774
747.7394564453015
749.5234699142943
749.5234699142943
750.1924749651666
751.9764884341595
752.1994901177836
752.1994901177836
753.3144985359041
753.3144985359041
754.6525086376488
754.8755103212729
755.9905187393935
756.6595237902658
756.8825254738898
757.105527157514
757.3285288411381
757.7745322083863
757.7745322083863
758.6665389428827
759.5585456773791
759.7815473610033
760.6735540954996
760.6735540954996
760.8965557791238
761.1195574627478
761.342559146372
761.342559146372
761.7885625136201
762.6805692481166
762.6805692481166
762.9035709317407
763.349574298989
764.4645827171095
764.6875844007336
764.9105860843576
765.1335877679818
765.3565894516058
765.57959113523
765.57959113523
767.1406029205988
767.1406029205988
767.3636046042228
767.586606287847
768.2556113387193
768.4786130223433
768.4786130223433
768.7016147059675
769.1476180732157
769.3706197568398
770.2626264913362
770.4856281749603
770.7086298585845
771.1546332258326
771.3776349094568
771.6006365930808
771.6006365930808
772.046639960329
772.4926433275773
772.7156450112013
772.9386466948255
773.3846500620737
774.4996584801942
775.1686635310665
775.8376685819388
776.5066736328112
777.8446837345558
778.06768541818
779.6286972035487
779.8516988871728
780.297702254421
780.297702254421
780.297702254421
781.4127106725415
782.527719090662
783.1967241415343
783.8657291924067
784.3117325596548
785.4267409777754
785.6497426613995
785.6497426613995
786.0957460286477
786.9877527631442
786.9877527631442
786.9877527631442
787.6567578140165
787.8797594976405
788.3257628648888
788.5487645485128
788.9947679157611
788.9947679157611
790.1097763338817
791.001783068378
791.2247847520022
791.4477864356263
793.008798220995
793.2317999046192
793.2317999046192
793.9008049554915
794.1238066391155
794.3468083227397
794.5698100063637
796.3538234753566
796.3538234753566
796.7998268426048
797.245830209853
797.6918335771012
798.1378369443495
798.5838403115977
798.5838403115977
798.8068419952218
800.5908554642147
801.0368588314628
801.0368588314628
801.2598605150869
801.482862198711
801.9288655659592
802.1518672495833
802.3748689332075
803.2668756677039
804.3818840858244
805.0508891366967
805.0508891366967
805.2738908203208
805.9428958711932
806.3888992384414
806.6119009220655
807.2809059729378
807.5039076565619
808.6189160746824
808.6189160746824
808.8419177583065
809.5109228091789
809.5109228091789
809.956926176427
810.8489329109235
810.8489329109235
811.5179379617958
811.5179379617958
811.5179379617958
811.7409396454199
812.4099446962922
812.6329463799163
812.6329463799163
812.6329463799163
813.0789497471645
814.193958165285
815.3089665834055
815.5319682670297
816.200973317902
816.200973317902
816.8699783687744
817.0929800523984
817.3159817360225
817.5389834196467
817.5389834196467
818.6539918377672
819.0999952050154
819.0999952050154
819.9920019395119
820.8840086740082
822.445020459377
822.668022143001
822.8910238266252
823.1140255102493
823.1140255102493
823.7830305611216
824.0060322447457
824.0060322447457
824.2290339283699
824.4520356119939
824.675037295618
824.675037295618
824.675037295618
825.1210406628662
825.5670440301145
826.2360490809867
827.1280558154832
827.3510574991074
827.3510574991074
827.7970608663555
828.0200625499797
828.912069284476
829.5810743353484
829.8040760189725
830.2500793862207
830.4730810698447
831.5880894879654
832.0340928552135
832.0340928552135
832.2570945388377
832.2570945388377
832.4800962224617
832.7030979060859
833.3721029569582
833.8181063242064
835.3791181095751
835.3791181095751
835.8251214768234
836.4941265276957
836.4941265276957
836.9401298949439
837.6091349458162
837.8321366294402
838.0551383130644
838.2781399966885
838.7241433639367
838.9471450475609
839.393148414809
839.8391517820572
839.8391517820572
840.0621534656814
840.2851551493054
841.6231652510501
841.6231652510501
842.0691686182982
842.9611753527947
842.9611753527947
842.9611753527947
843.4071787200429
843.4071787200429
843.8531820872912
845.1911921890357
846.0831989235322
846.3062006071563
846.5292022907804
846.9752056580286
847.1982073416527
848.3132157597732
848.3132157597732
849.2052224942697
849.874227545142
850.0972292287661
850.5432325960144
850.9892359632626
852.1042443813831
852.1042443813831
852.3272460650072
852.7732494322554
853.2192527995036
853.8882578503759
853.8882578503759
853.8882578503759
854.111259534
854.111259534
855.0032662684964
855.2262679521206
855.6722713193687
855.8952730029929
856.1182746866169
856.1182746866169
856.1182746866169
856.3412763702411
856.3412763702411
856.5642780538652
856.7872797374893
856.7872797374893
857.0102814211134
857.4562847883616
857.9022881556098
858.1252898392339
858.3482915228581
858.5712932064821
860.1323049918509
860.1323049918509
860.3553066754749
861.0243117263473
863.4773302462124
864.1463352970848
864.3693369807089
865.0383420315812
865.7073470824536
866.1533504497017
866.5993538169499
867.0453571841981
867.2683588678223
867.7143622350704
867.9373639186946
868.3833672859428
868.6063689695669
869.7213773876874
870.1673807549356
870.1673807549356
870.1673807549356
871.2823891730561
871.5053908566803
871.5053908566803
871.5053908566803
871.7283925403044
873.0664026420491
873.5124060092973
875.5194211619142
875.5194211619142
875.7424228455383
875.7424228455383
875.9654245291624
876.1884262127865
876.6344295800347
876.8574312636588
877.0804329472829
877.5264363145311
877.9724396817793
877.9724396817793
877.9724396817793
878.8644464162758
879.7564531507722
880.2024565180204
881.0944632525168
881.5404666197651
881.7634683033891
882.4324733542614
882.4324733542614
882.8784767215096
883.1014784051338
884.6624901905026
884.6624901905026
884.8854918741266
885.1084935577508
885.3314952413748
885.554496924999
886.4465036594954
886.6695053431195
887.5615120776159
889.1225238629846
889.791528913857
890.6835356483534
890.9065373319775
891.5755423828498
892.021545750098
892.021545750098
892.2445474337221
892.6905508009703
893.1365541682186
893.3595558518426
894.028560902715
894.2515625863391
894.2515625863391
895.1435693208355
895.5895726880838
895.8125743717078
896.035576055332
897.1505844734525
897.8195895243248
898.0425912079489
898.265592891573
898.265592891573
898.4885945751971
898.9345979424453
899.3806013096935
900.0496063605658
900.7186114114381
901.6106181459346
902.2796231968069
