# Picco 1, Picco2, Segnale combinato
8.753666597248361541e+02,9.951283591968132214e+02,8.753666597248361541e+02
9.601818641888320371e+02,9.794935026428538549e+02,9.601818641888320371e+02
9.756057840020528147e+02,1.017948083695482183e+03,9.756057840020528147e+02
9.633759158966236100e+02,9.763764835244621736e+02,9.633759158966236100e+02
9.424262406869295319e+02,9.814710609046427408e+02,9.424262406869295319e+02
9.074348123614970518e+02,9.519957821802560147e+02,9.074348123614970518e+02
7.993126057763942072e+02,1.053747676162832249e+03,7.993126057763942072e+02
8.389988046168311939e+02,1.024409071701133144e+03,8.389988046168311939e+02
8.776484216566134364e+02,9.756158429468368922e+02,8.776484216566134364e+02
8.733307571308238266e+02,9.361172628981634034e+02,8.733307571308238266e+02
8.726211802267223447e+02,9.181657934412229451e+02,8.726211802267223447e+02
8.738193694003256269e+02,9.051737144018138679e+02,8.738193694003256269e+02
9.156289437122065920e+02,1.089581778596414779e+03,9.156289437122065920e+02
9.493405329699197637e+02,1.076731031099532402e+03,9.493405329699197637e+02
8.975708124530735859e+02,9.849857000609471243e+02,8.975708124530735859e+02
8.532130485343069495e+02,1.026405682281941381e+03,8.532130485343069495e+02
9.163282348191467008e+02,9.897682971046849616e+02,9.163282348191467008e+02
8.820410767593006085e+02,9.976290079121623648e+02,8.820410767593006085e+02
8.845942241769784005e+02,1.064625449561717687e+03,8.845942241769784005e+02
8.970746014376042012e+02,1.029077255765549125e+03,8.970746014376042012e+02
8.725695521249836020e+02,1.070996998464371472e+03,8.725695521249836020e+02
9.549665428988381564e+02,1.029951412614434958e+03,9.549665428988381564e+02
9.900163488938782166e+02,1.016027819612839721e+03,9.900163488938782166e+02
8.806620872844207497e+02,8.756569179801008431e+02,8.806620872844207497e+02
8.330954374130548103e+02,9.852985193315729475e+02,8.330954374130548103e+02
8.647931625521677006e+02,9.633513932251490814e+02,8.647931625521677006e+02
9.187396640396103749e+02,1.092379543456299416e+03,9.187396640396103749e+02
8.101261058913116813e+02,9.880762713316522650e+02,8.101261058913116813e+02
8.257290317447038888e+02,9.155305684181372499e+02,8.257290317447038888e+02
9.123135452753127765e+02,1.106691451892536861e+03,9.123135452753127765e+02
8.860610643462514417e+02,1.000807233784479990e+03,8.860610643462514417e+02
8.846061489681228522e+02,1.120123651100474035e+03,8.846061489681228522e+02
9.165060876554067590e+02,8.934584724499478625e+02,9.165060876554067590e+02
8.325458444713747213e+02,1.007494505038241982e+03,8.325458444713747213e+02
9.190817726552805880e+02,1.029679203696809282e+03,9.190817726552805880e+02
9.617312676751650997e+02,8.802947116674040444e+02,9.617312676751650997e+02
8.587569265718376528e+02,9.895812566635079293e+02,8.587569265718376528e+02
9.350971634167906359e+02,9.764623622161818730e+02,9.350971634167906359e+02
1.017476342448754508e+03,8.734257697060050987e+02,1.017476342448754508e+03
8.386964269412750355e+02,8.981588069800720859e+02,8.386964269412750355e+02
9.732243750520508456e+02,9.842549463025711702e+02,9.732243750520508456e+02
9.396898775322058555e+02,9.600771630383449065e+02,9.396898775322058555e+02
9.201963554310942754e+02,9.822753140430612575e+02,9.201963554310942754e+02
9.377896343648841366e+02,1.099278445023136555e+03,9.377896343648841366e+02
9.738458565017986075e+02,8.899934418446237032e+02,9.738458565017986075e+02
8.828534251476145300e+02,9.133992255829720079e+02,8.828534251476145300e+02
8.750469321830738636e+02,9.029347695868614210e+02,8.750469321830738636e+02
8.651943502187344848e+02,1.118554063162773673e+03,8.651943502187344848e+02
8.674403580137401377e+02,9.325021789834191850e+02,8.674403580137401377e+02
