# Picco 1, Picco2, Segnale combinato
9.259445737366535241e+02,9.254891250831982461e+02,9.259445737366535241e+02
8.013082712718223775e+02,8.649058495957715422e+02,8.013082712718223775e+02
9.696169662818847428e+02,9.346653637178259260e+02,9.696169662818847428e+02
9.332060642924127478e+02,9.200377276440350442e+02,9.332060642924127478e+02
8.960088787665069958e+02,9.975308501352784560e+02,8.960088787665069958e+02
8.357537793367288259e+02,9.361109574802578663e+02,8.357537793367288259e+02
8.565999283424602027e+02,1.108949636524005882e+03,8.565999283424602027e+02
8.417127976952759809e+02,9.487561020589802183e+02,8.417127976952759809e+02
1.001199805746139987e+03,1.123509354979360069e+03,1.001199805746139987e+03
8.378849794871584891e+02,9.820011707426247085e+02,8.378849794871584891e+02
7.654486335658527878e+02,9.331455103548768193e+02,7.654486335658527878e+02
8.837231348827932607e+02,1.078163993142473828e+03,8.837231348827932607e+02
8.558419174617620229e+02,1.145394232755460052e+03,8.558419174617620229e+02
8.389317004390894681e+02,8.811512736838037654e+02,8.389317004390894681e+02
1.008680957625064138e+03,8.849636416578514400e+02,1.008680957625064138e+03
8.963199392565917378e+02,8.375712621248173946e+02,8.963199392565917378e+02
9.079451653607484332e+02,1.078041214097259854e+03,9.079451653607484332e+02
9.276658989282495895e+02,9.460038047397794116e+02,9.276658989282495895e+02
9.623302739135956472e+02,1.009285000966508278e+03,9.623302739135956472e+02
8.698832892915258981e+02,1.002196486791389361e+03,8.698832892915258981e+02
8.839258023794119481e+02,1.012351709453934063e+03,8.839258023794119481e+02
8.942940007319388087e+02,1.013075090091626976e+03,8.942940007319388087e+02
9.151146341131574218e+02,1.086271839259758735e+03,9.151146341131574218e+02
9.588325255870530555e+02,1.039760447121220295e+03,9.588325255870530555e+02
1.002048973040828514e+03,9.055629160593365441e+02,1.002048973040828514e+03
9.047067368138235679e+02,9.921519355678663032e+02,9.047067368138235679e+02
9.400882146366247980e+02,1.056094243154251444e+03,9.400882146366247980e+02
8.566850996936087768e+02,9.835355045210591243e+02,8.566850996936087768e+02
9.452592231073441553e+02,8.688575664976563075e+02,9.452592231073441553e+02
9.481561191337095806e+02,7.728639421040388697e+02,9.481561191337095806e+02
8.974013044461054278e+02,9.498117807771932348e+02,8.974013044461054278e+02
8.361529788679913509e+02,9.737605735333947905e+02,8.361529788679913509e+02
9.843846233488458211e+02,1.089592871327112334e+03,9.843846233488458211e+02
1.000031042033680023e+03,8.695497311108572376e+02,1.000031042033680023e+03
8.788432185267640762e+02,1.086905742321747766e+03,8.788432185267640762e+02
8.873779572992137901e+02,1.005306111269230882e+03,8.873779572992137901e+02
8.138276831205951112e+02,1.009902483836785905e+03,8.138276831205951112e+02
8.810791200170068578e+02,9.491170826956484916e+02,8.810791200170068578e+02
1.032282953255532675e+03,1.046071965923624248e+03,1.032282953255532675e+03
9.181922034161902957e+02,1.127656983095331952e+03,9.181922034161902957e+02
8.267849118201811507e+02,1.125489793937310878e+03,8.267849118201811507e+02
9.340728527670453332e+02,1.011506124266350980e+03,9.340728527670453332e+02
9.359840056797205534e+02,9.370400298720592218e+02,9.359840056797205534e+02
9.455592529342065973e+02,1.070044481293506806e+03,9.455592529342065973e+02
8.446312448964089299e+02,9.778230822559288526e+02,8.446312448964089299e+02
9.260790210785313548e+02,1.042307173994458026e+03,9.260790210785313548e+02
7.583637086029564216e+02,1.120075493727315006e+03,7.583637086029564216e+02
1.041042675993152670e+03,9.076048200406701199e+02,1.041042675993152670e+03
9.494757754018231708e+02,9.038908040489974383e+02,9.494757754018231708e+02
9.434981615909371158e+02,1.013075917163045347e+03,9.434981615909371158e+02
7.987224234674132504e+02,1.109896797052170768e+03,7.987224234674132504e+02
1.034606305355021277e+03,7.579573938836879279e+02,1.034606305355021277e+03
9.682610164057921338e+02,9.001579192099117108e+02,9.682610164057921338e+02
9.598201017463247808e+02,1.030442415096965988e+03,9.598201017463247808e+02
7.850066107668098994e+02,9.337798903266616435e+02,7.850066107668098994e+02
9.322595149612998284e+02,1.030788063647619992e+03,9.322595149612998284e+02
7.965890708629711980e+02,1.018665566945318005e+03,7.965890708629711980e+02
9.073285177462234969e+02,1.115236412076770648e+03,9.073285177462234969e+02
8.827151737970614249e+02,1.003877265937315201e+03,8.827151737970614249e+02
9.907833805912852085e+02,9.352798484048737464e+02,9.907833805912852085e+02
7.622120055656037039e+02,1.072995546742146189e+03,7.622120055656037039e+02
1.009616413720196306e+03,8.078797906697839153e+02,1.009616413720196306e+03
8.549925959767474524e+02,9.485924149401516843e+02,8.549925959767474524e+02
9.124571179388934752e+02,1.052228870268910214e+03,9.124571179388934752e+02
1.023901861782907986e+03,1.002305659277120071e+03,1.023901861782907986e+03
8.600425336738203441e+02,1.125278723020934649e+03,8.600425336738203441e+02
8.862176878123515280e+02,1.113884412234626552e+03,8.862176878123515280e+02
8.389737672074761576e+02,1.094265508210029793e+03,8.389737672074761576e+02
8.209682359891363603e+02,8.998285466946565521e+02,8.209682359891363603e+02
9.200250012421348629e+02,9.513395952545844239e+02,9.200250012421348629e+02
9.627396039164927970e+02,1.001196004431543088e+03,9.627396039164927970e+02
9.511534115389816861e+02,1.057281588361809327e+03,9.511534115389816861e+02
9.510210252131703328e+02,9.372101701185411002e+02,9.510210252131703328e+02
9.124200653667953702e+02,1.137865494299002421e+03,9.124200653667953702e+02
9.450232107755881543e+02,9.525306205212669965e+02,9.450232107755881543e+02
8.239732453171352518e+02,1.069790449522120980e+03,8.239732453171352518e+02
8.261923381963970314e+02,1.018494321585534067e+03,8.261923381963970314e+02
9.560895678560408442e+02,9.640536711164309054e+02,9.560895678560408442e+02
8.102513500023023880e+02,9.812252853587583559e+02,8.102513500023023880e+02
9.650388650432125814e+02,9.518631956308900044e+02,9.650388650432125814e+02
8.818738426104669088e+02,1.028961342190266350e+03,8.818738426104669088e+02
9.368322185484819329e+02,1.010602341081548730e+03,9.368322185484819329e+02
9.361608876770656025e+02,9.731588807301966426e+02,9.361608876770656025e+02
8.743706155043023500e+02,9.571993904212129110e+02,8.743706155043023500e+02
8.382625142909992064e+02,1.020679162240732921e+03,8.382625142909992064e+02
8.478571171538148974e+02,9.897966582669253057e+02,8.478571171538148974e+02
9.531096374070891670e+02,8.768522262314422733e+02,9.531096374070891670e+02
9.365490710842379940e+02,1.057246550080679754e+03,9.365490710842379940e+02
9.556113556249932799e+02,1.007001500193743823e+03,9.556113556249932799e+02
9.314889447973805545e+02,9.648965640888069402e+02,9.314889447973805545e+02
9.747526643441556189e+02,1.000148085661651521e+03,9.747526643441556189e+02
8.584571163941849363e+02,8.880885751018522569e+02,8.584571163941849363e+02
9.585215632877122971e+02,9.118021059548200355e+02,9.585215632877122971e+02
8.744301568904921851e+02,1.037349599018652725e+03,8.744301568904921851e+02
1.029516172843090771e+03,1.016698021993298994e+03,1.029516172843090771e+03
9.052559320070552076e+02,9.302583092226391273e+02,9.052559320070552076e+02
8.579945614019673030e+02,9.495624945398603813e+02,8.579945614019673030e+02
9.006937502696742968e+02,8.040027596472332334e+02,9.006937502696742968e+02
8.650437677316746203e+02,1.010489259917628601e+03,8.650437677316746203e+02
8.550961078011521295e+02,9.106076356587285545e+02,8.550961078011521295e+02
9.297982060237008000e+02,1.045329023515007975e+03,9.297982060237008000e+02
8.905965997079924819e+02,9.434317433783676279e+02,8.905965997079924819e+02
1.030927476718163007e+03,1.025837517280680004e+03,1.030927476718163007e+03
8.313263593925421446e+02,1.074872731157142425e+03,8.313263593925421446e+02
8.972500179639507678e+02,1.054649676835814262e+03,8.972500179639507678e+02
9.580057278640485947e+02,9.620377887365058314e+02,9.580057278640485947e+02
8.877772802381898600e+02,9.535928932914429197e+02,8.877772802381898600e+02
9.628118522843461733e+02,1.088868262190099131e+03,9.628118522843461733e+02
9.554008169052945050e+02,9.395279515666763928e+02,9.554008169052945050e+02
9.774158506550236325e+02,1.003517409449067486e+03,9.774158506550236325e+02
8.160651121462620949e+02,1.116756932106314252e+03,8.160651121462620949e+02
9.044604094228960776e+02,1.044000296076405448e+03,9.044604094228960776e+02
8.587912259392286387e+02,1.062590293802694987e+03,8.587912259392286387e+02
9.794305854895478660e+02,1.130585672534479045e+03,9.794305854895478660e+02
8.652480629837971264e+02,1.039791378051464335e+03,8.652480629837971264e+02
1.004741038101214372e+03,9.878850895335957603e+02,1.004741038101214372e+03
1.022233440716733185e+03,1.019403498470584054e+03,1.022233440716733185e+03
8.612076347339427684e+02,8.867387787943222293e+02,8.612076347339427684e+02
8.584001869796223900e+02,1.018579577751723605e+03,8.584001869796223900e+02
9.136747834154864449e+02,9.642946975066938649e+02,9.136747834154864449e+02
9.552491874546074087e+02,1.059066095765066621e+03,9.552491874546074087e+02
9.781138082568373875e+02,1.040463322094273735e+03,9.781138082568373875e+02
8.196993740216013293e+02,1.033348915912700704e+03,8.196993740216013293e+02
9.407720117966828184e+02,1.009216229159069144e+03,9.407720117966828184e+02
8.370567161374325451e+02,8.403880169769803388e+02,8.370567161374325451e+02
9.387780733776336319e+02,8.302031646378916321e+02,9.387780733776336319e+02
8.063275781400867572e+02,1.044431021566766276e+03,8.063275781400867572e+02
8.988544671116753761e+02,8.791735609482179825e+02,8.988544671116753761e+02
9.241446056488672411e+02,9.383090257799196934e+02,9.241446056488672411e+02
1.048486055095237589e+03,1.079152858796402143e+03,1.048486055095237589e+03
9.517011155797893025e+02,1.005403459910140327e+03,9.517011155797893025e+02
9.014995549670188666e+02,8.514098853484388201e+02,9.014995549670188666e+02
8.404120459552121929e+02,9.818171327609642276e+02,8.404120459552121929e+02
7.879265686092577425e+02,9.520879005812921605e+02,7.879265686092577425e+02
8.214109101127988879e+02,1.006093414335217631e+03,8.214109101127988879e+02
9.151712790308408785e+02,9.287936851410057670e+02,9.151712790308408785e+02
9.031634021418407201e+02,1.008730573050638668e+03,9.031634021418407201e+02
8.781912123889901522e+02,9.558876797265213554e+02,8.781912123889901522e+02
8.032286443991140459e+02,1.023622875920815659e+03,8.032286443991140459e+02
8.770358327681576611e+02,1.081972528186214277e+03,8.770358327681576611e+02
1.034001158036563083e+03,1.013832402226329236e+03,1.034001158036563083e+03
9.311501996302324642e+02,9.911759341731876702e+02,9.311501996302324642e+02
9.367635490139475678e+02,9.715945827094242304e+02,9.367635490139475678e+02
9.268045703584970170e+02,1.088874703174970364e+03,9.268045703584970170e+02
7.641823090463217341e+02,9.489690944428286912e+02,7.641823090463217341e+02
8.699769136921200925e+02,8.639339096649561043e+02,8.699769136921200925e+02
9.160103950363923104e+02,9.174180492672762739e+02,9.160103950363923104e+02
9.966679833084152733e+02,9.737582858774438819e+02,9.966679833084152733e+02
9.170273705125480319e+02,9.880114028369944208e+02,9.170273705125480319e+02
9.587585070515194730e+02,8.872017547518909169e+02,9.587585070515194730e+02
9.670874685267240238e+02,9.261460892880144229e+02,9.670874685267240238e+02
9.327974119543036977e+02,1.126344733206260571e+03,9.327974119543036977e+02
9.699501255413442777e+02,1.050223070374273448e+03,9.699501255413442777e+02
7.699342553901179826e+02,9.206319559349262818e+02,7.699342553901179826e+02
9.556752897039096979e+02,9.617576468934216791e+02,9.556752897039096979e+02
8.693216477039607071e+02,8.135516329539995013e+02,8.693216477039607071e+02
9.639382864541796607e+02,9.476402437487200814e+02,9.639382864541796607e+02
9.161852141975326731e+02,8.918875765445900470e+02,9.161852141975326731e+02
9.236657874713419005e+02,1.105834034344836482e+03,9.236657874713419005e+02
9.584545725225806336e+02,1.035903991492686146e+03,9.584545725225806336e+02
8.752499129821318320e+02,8.968962107541633486e+02,8.752499129821318320e+02
8.231199029082076777e+02,9.938927880452800991e+02,8.231199029082076777e+02
9.549716184031988178e+02,1.062592201428477438e+03,9.549716184031988178e+02
8.643964353407491217e+02,9.809329028212189314e+02,8.643964353407491217e+02
8.565075065934096301e+02,1.043220998874502357e+03,8.565075065934096301e+02
9.656425527844576209e+02,1.107394661163431920e+03,9.656425527844576209e+02
8.555620521612221410e+02,1.163629766796054355e+03,8.555620521612221410e+02
8.970156577209625084e+02,1.142786594368502847e+03,8.970156577209625084e+02
9.366641892444633868e+02,1.097783530198552853e+03,9.366641892444633868e+02
8.158329965292614361e+02,8.100218829764478414e+02,8.158329965292614361e+02
8.815798620860672372e+02,1.020840248792243528e+03,8.815798620860672372e+02
8.748389149634481328e+02,8.863669570851890285e+02,8.748389149634481328e+02
8.175950539525581462e+02,8.710998465126822339e+02,8.175950539525581462e+02
9.179680652664699210e+02,1.027644603662874488e+03,9.179680652664699210e+02
8.756918081312196591e+02,1.037576938791989733e+03,8.756918081312196591e+02
9.838731291488821853e+02,9.380962129079325678e+02,9.838731291488821853e+02
8.160005820305937050e+02,1.026266479391744042e+03,8.160005820305937050e+02
8.213668581076872215e+02,1.081548824739044903e+03,8.213668581076872215e+02
9.372420472626947685e+02,9.392389727681093063e+02,9.372420472626947685e+02
9.634341675646984413e+02,8.778097177713450492e+02,9.634341675646984413e+02
9.394750160781177328e+02,9.891940207106532625e+02,9.394750160781177328e+02
8.205444295528967587e+02,1.027922351776440109e+03,8.205444295528967587e+02
8.866868359162459683e+02,1.021008913538521711e+03,8.866868359162459683e+02
9.788039406924625609e+02,1.125448885108362674e+03,9.788039406924625609e+02
9.708619667553343788e+02,7.582272621508487873e+02,9.708619667553343788e+02
8.857098513990915762e+02,1.119856346773838595e+03,8.857098513990915762e+02
8.557862134331659263e+02,9.335265397943694552e+02,8.557862134331659263e+02
8.487505247716114809e+02,8.084266734567479489e+02,8.487505247716114809e+02
8.668461924490848105e+02,1.040114821654542993e+03,8.668461924490848105e+02
9.255152467880292306e+02,1.037455448446568880e+03,9.255152467880292306e+02
9.062159200892558601e+02,1.042234951710457608e+03,9.062159200892558601e+02
9.200951959856555504e+02,1.004299078663202181e+03,9.200951959856555504e+02
8.941261607728846457e+02,9.013300630685650958e+02,8.941261607728846457e+02
9.513767622800426125e+02,1.013519468173611358e+03,9.513767622800426125e+02
9.688597406376929939e+02,1.082056102563598188e+03,9.688597406376929939e+02
8.685279507026733654e+02,9.990361253791639911e+02,8.685279507026733654e+02
9.533057612671856305e+02,9.477456387070037636e+02,9.533057612671856305e+02
9.820151948305559699e+02,1.067725442124338997e+03,9.820151948305559699e+02
9.236051248457739575e+02,8.396088994630016487e+02,9.236051248457739575e+02
9.408064239227221606e+02,1.112474910067280689e+03,9.408064239227221606e+02
9.454402212614878636e+02,9.634091087627184606e+02,9.454402212614878636e+02
8.339598817708658771e+02,1.043443023117792336e+03,8.339598817708658771e+02
8.782399739534432683e+02,1.005019233458240819e+03,8.782399739534432683e+02
8.903545879290842322e+02,1.038560714273559142e+03,8.903545879290842322e+02
9.357208539751023864e+02,1.143808249266492339e+03,9.357208539751023864e+02
9.225562995616097623e+02,1.019167029897466136e+03,9.225562995616097623e+02
8.912139157867982249e+02,9.693789362645921983e+02,8.912139157867982249e+02
9.767450937429689475e+02,1.030073809616290191e+03,9.767450937429689475e+02
7.803162920881671880e+02,1.092785237416188920e+03,7.803162920881671880e+02
8.595072622663417405e+02,8.657292688963615319e+02,8.595072622663417405e+02
8.909197904424888748e+02,9.488517936827773838e+02,8.909197904424888748e+02
9.549872493063894581e+02,1.066786790453336607e+03,9.549872493063894581e+02
8.948527409597058977e+02,9.865645610231531464e+02,8.948527409597058977e+02
9.253967157142677706e+02,1.096772276137646486e+03,9.253967157142677706e+02
8.657471984564659806e+02,9.769060530675121754e+02,8.657471984564659806e+02
9.751612910800592999e+02,9.168020381424378229e+02,9.751612910800592999e+02
9.349572209567311347e+02,1.088592894144552019e+03,9.349572209567311347e+02
8.819858014384785747e+02,8.848664544078644667e+02,8.819858014384785747e+02
9.023601120784093155e+02,9.051481178518013166e+02,9.023601120784093155e+02
8.949184446114693401e+02,8.226551421316169126e+02,8.949184446114693401e+02
8.937147509754412340e+02,1.065986776089192290e+03,8.937147509754412340e+02
9.219512509254668657e+02,9.380973137967720277e+02,9.219512509254668657e+02
9.386295136999647184e+02,1.040574058135930272e+03,9.386295136999647184e+02
9.371052218996777583e+02,9.445156460518718404e+02,9.371052218996777583e+02
8.602642153457284167e+02,1.106921135486045387e+03,8.602642153457284167e+02
9.688480136911233558e+02,9.961814138783969383e+02,9.688480136911233558e+02
9.755049939005709803e+02,1.053370030211852509e+03,9.755049939005709803e+02
8.676344057647394266e+02,1.018680908480248831e+03,8.676344057647394266e+02
7.967664303920741986e+02,1.005194652554569643e+03,7.967664303920741986e+02
8.584381885094659310e+02,1.075782813693454955e+03,8.584381885094659310e+02
8.948637503949236134e+02,1.011478200769563841e+03,8.948637503949236134e+02
8.793719751441914241e+02,1.083845940846760641e+03,8.793719751441914241e+02
7.840981482662713233e+02,9.586777262079615411e+02,7.840981482662713233e+02
7.748803469693139050e+02,8.538641920121447129e+02,7.748803469693139050e+02
8.522733852230146567e+02,8.302770745567620452e+02,8.522733852230146567e+02
8.562374930558883079e+02,1.093633585002666905e+03,8.562374930558883079e+02
9.521023862750265607e+02,1.066401767281290631e+03,9.521023862750265607e+02
9.003586490507487952e+02,9.812564331850686585e+02,9.003586490507487952e+02
9.038579608349282353e+02,1.030965562595535857e+03,9.038579608349282353e+02
8.289389095701649239e+02,1.173175750263969348e+03,8.289389095701649239e+02
8.671074547377484123e+02,9.175590049277801654e+02,8.671074547377484123e+02
9.370360331213296377e+02,1.019891306426224901e+03,9.370360331213296377e+02
