# Picco 1, Picco2, Segnale combinato
1.044453195418375344e+03,1.237922691223057427e+03,1.044453195418375344e+03
1.053046324753641102e+03,1.184570390934607985e+03,1.053046324753641102e+03
1.002145008270956168e+03,1.263442842840066987e+03,1.002145008270956168e+03
1.096772864529771141e+03,1.175665027540627989e+03,1.096772864529771141e+03
1.090742819604673969e+03,1.219698963859706055e+03,1.090742819604673969e+03
1.067833475272643682e+03,1.086482745920317257e+03,1.067833475272643682e+03
1.033624114839677759e+03,1.229408272349915705e+03,1.033624114839677759e+03
1.038823281580334879e+03,1.107251119882850844e+03,1.038823281580334879e+03
1.017153150699683465e+03,1.264948971701519213e+03,1.017153150699683465e+03
1.070806805959897929e+03,1.229502018142499310e+03,1.070806805959897929e+03
9.608608160833925922e+02,1.251059139855025023e+03,9.608608160833925922e+02
1.107174994868768636e+03,1.135951544363064158e+03,1.107174994868768636e+03
1.063639870062384261e+03,1.113609710741527124e+03,1.063639870062384261e+03
8.937973849456719790e+02,1.141613988889489974e+03,8.937973849456719790e+02
1.097286630106305665e+03,1.217340119145993867e+03,1.097286630106305665e+03
9.748039999945237923e+02,1.195808265628533263e+03,9.748039999945237923e+02
9.518140227728075615e+02,1.177508177308478935e+03,9.518140227728075615e+02
9.861175581127346277e+02,1.104842959536961871e+03,9.861175581127346277e+02
9.865618048240919506e+02,9.740889835863245025e+02,9.865618048240919506e+02
1.012725307471444467e+03,1.264625577191872935e+03,1.012725307471444467e+03
1.101524109142216048e+03,1.115070261813076741e+03,1.101524109142216048e+03
1.116768377139054564e+03,1.213680917224243558e+03,1.116768377139054564e+03
1.084620716841024432e+03,1.241659196366357264e+03,1.084620716841024432e+03
1.100677743665370144e+03,1.139716477445657574e+03,1.100677743665370144e+03
1.029366921765574943e+03,1.157573279687493368e+03,1.029366921765574943e+03
1.012306411849830624e+03,1.050264255446785683e+03,1.012306411849830624e+03
1.035169784869150362e+03,1.164705747050369609e+03,1.035169784869150362e+03
9.362035019093627852e+02,1.138214835282313288e+03,9.362035019093627852e+02
1.042027251908828248e+03,1.249859766972894249e+03,1.042027251908828248e+03
9.414529157668364405e+02,1.021924362531376573e+03,9.414529157668364405e+02
1.094485316778071819e+03,1.153462957384481115e+03,1.094485316778071819e+03
1.004771447360761158e+03,1.131197382917936466e+03,1.004771447360761158e+03
1.069914176267865514e+03,1.219928778219269134e+03,1.069914176267865514e+03
1.087248560002257364e+03,1.192331117508317902e+03,1.087248560002257364e+03
1.002861524257705014e+03,1.122995877305136219e+03,1.002861524257705014e+03
1.040825335398322295e+03,1.093285192347226939e+03,1.040825335398322295e+03
9.632049917424146770e+02,1.082240576612894529e+03,9.632049917424146770e+02
1.001464546474883377e+03,1.173779963725388143e+03,1.001464546474883377e+03
1.109700896995153698e+03,1.148248251501739105e+03,1.109700896995153698e+03
9.473935508569409194e+02,1.155476073651077058e+03,9.473935508569409194e+02
1.029088960885822644e+03,1.163669924531620836e+03,1.029088960885822644e+03
1.008604986740167760e+03,1.239985863377969736e+03,1.008604986740167760e+03
1.090339599340202767e+03,1.176624479270419215e+03,1.090339599340202767e+03
9.948819015942668784e+02,1.214048998420942780e+03,9.948819015942668784e+02
9.866511140013534487e+02,1.186035638809183865e+03,9.866511140013534487e+02
9.943857236683875271e+02,1.178506284312639082e+03,9.943857236683875271e+02
9.502549835323366096e+02,1.152753684687484792e+03,9.502549835323366096e+02
