Energy  Counts
2.615080e+00 0
2.879414e+00 0
3.143750e+00 0
3.408087e+00 0
3.672426e+00 0
3.936767e+00 0
4.201110e+00 0
4.465454e+00 0
4.729800e+00 0
4.994147e+00 0
5.258497e+00 0
5.522848e+00 0
5.787201e+00 0
6.051555e+00 0
6.315911e+00 0
6.580269e+00 0
6.844629e+00 0
7.108990e+00 0
7.373353e+00 0
7.637718e+00 0
7.902084e+00 0
8.166452e+00 0
8.430822e+00 0
8.695194e+00 0
8.959567e+00 0
9.223942e+00 0
9.488319e+00 0
9.752697e+00 0
1.001708e+01 0
1.028146e+01 0
1.054584e+01 0
1.081023e+01 0
1.107461e+01 0
1.133900e+01 0
1.160339e+01 0
1.186779e+01 0
1.213218e+01 0
1.239657e+01 0
1.266097e+01 0
1.292537e+01 0
1.318977e+01 0
1.345417e+01 0
1.371858e+01 0
1.398298e+01 0
1.424739e+01 0
1.451180e+01 0
1.477621e+01 0
1.504062e+01 0
1.530504e+01 0
1.556945e+01 0
1.583387e+01 0
1.609829e+01 0
1.636271e+01 0
1.662713e+01 0
1.689156e+01 0
1.715598e+01 0
1.742041e+01 0
1.768484e+01 0
1.794927e+01 0
1.821371e+01 0
1.847814e+01 0
1.874258e+01 0
1.900701e+01 0
1.927145e+01 0
1.953590e+01 0
1.980034e+01 0
2.006478e+01 0
2.032923e+01 0
2.059368e+01 0
2.085813e+01 0
2.112258e+01 0
2.138703e+01 0
2.165149e+01 0
2.191595e+01 0
2.218040e+01 0
2.244487e+01 0
2.270933e+01 0
2.297379e+01 0
2.323826e+01 0
2.350272e+01 0
2.376719e+01 0
2.403166e+01 0
2.429613e+01 0
2.456061e+01 0
2.482508e+01 0
2.508956e+01 0
2.535404e+01 0
2.561852e+01 0
2.588300e+01 0
2.614749e+01 0
2.641197e+01 0
2.667646e+01 0
2.694095e+01 0
2.720544e+01 0
2.746993e+01 0
2.773443e+01 0
2.799892e+01 0
2.826342e+01 0
2.852792e+01 0
2.879242e+01 0
2.905693e+01 0
2.932143e+01 0
2.958594e+01 0
2.985045e+01 0
3.011495e+01 0
3.037947e+01 0
3.064398e+01 0
3.090849e+01 0
3.117301e+01 0
3.143753e+01 0
3.170205e+01 0
3.196657e+01 0
3.223109e+01 0
3.249562e+01 0
3.276015e+01 0
3.302467e+01 0
3.328920e+01 0
3.355374e+01 0
3.381827e+01 0
3.408281e+01 0
3.434734e+01 0
3.461188e+01 0
3.487642e+01 0
3.514096e+01 0
3.540551e+01 0
3.567005e+01 0
3.593460e+01 0
3.619915e+01 0
3.646370e+01 0
3.672825e+01 0
3.699281e+01 0
3.725736e+01 0
3.752192e+01 0
3.778648e+01 0
3.805104e+01 0
3.831560e+01 0
3.858017e+01 0
3.884473e+01 0
3.910930e+01 0
3.937387e+01 0
3.963844e+01 0
3.990301e+01 0
4.016759e+01 0
4.043217e+01 0
4.069674e+01 0
4.096132e+01 0
4.122590e+01 0
4.149049e+01 0
4.175507e+01 0
4.201966e+01 0
4.228425e+01 0
4.254884e+01 0
4.281343e+01 0
4.307802e+01 0
4.334262e+01 0
4.360721e+01 0
4.387181e+01 0
4.413641e+01 0
4.440101e+01 0
4.466562e+01 0
4.493022e+01 0
4.519483e+01 0
4.545944e+01 0
4.572405e+01 0
4.598866e+01 0
4.625328e+01 0
4.651789e+01 0
4.678251e+01 0
4.704713e+01 0
4.731175e+01 0
4.757637e+01 0
4.784099e+01 0
4.810562e+01 0
4.837025e+01 0
4.863488e+01 0
4.889951e+01 0
4.916414e+01 0
4.942877e+01 0
4.969341e+01 0
4.995805e+01 0
5.022269e+01 0
5.048733e+01 0
5.075197e+01 0
5.101662e+01 0
5.128126e+01 0
5.154591e+01 0
5.181056e+01 0
5.207521e+01 0
5.233986e+01 0
5.260452e+01 0
5.286918e+01 0
5.313383e+01 0
5.339849e+01 0
5.366316e+01 0
5.392782e+01 0
5.419248e+01 0
5.445715e+01 0
5.472182e+01 0
5.498649e+01 0
5.525116e+01 0
5.551583e+01 0
5.578051e+01 0
5.604519e+01 0
5.630987e+01 0
5.657455e+01 0
5.683923e+01 0
5.710391e+01 0
5.736860e+01 0
5.763328e+01 0
5.789797e+01 0
5.816266e+01 0
5.842736e+01 0
5.869205e+01 0
5.895675e+01 0
5.922144e+01 0
5.948614e+01 0
5.975084e+01 0
6.001555e+01 0
6.028025e+01 0
6.054496e+01 0
6.080966e+01 0
6.107437e+01 0
6.133908e+01 0
6.160380e+01 0
6.186851e+01 0
6.213323e+01 0
6.239795e+01 0
6.266266e+01 0
6.292739e+01 0
6.319211e+01 0
6.345683e+01 0
6.372156e+01 0
6.398629e+01 0
6.425102e+01 0
6.451575e+01 0
6.478048e+01 0
6.504522e+01 0
6.530995e+01 0
6.557469e+01 0
6.583943e+01 0
6.610417e+01 0
6.636892e+01 0
6.663366e+01 0
6.689841e+01 0
6.716316e+01 0
6.742791e+01 0
6.769266e+01 0
6.795742e+01 0
6.822217e+01 0
6.848693e+01 0
6.875169e+01 0
6.901645e+01 0
6.928121e+01 0
6.954597e+01 0
6.981074e+01 0
7.007551e+01 0
7.034028e+01 0
7.060505e+01 0
7.086982e+01 0
7.113459e+01 0
7.139937e+01 0
7.166415e+01 0
7.192893e+01 0
7.219371e+01 0
7.245849e+01 0
7.272327e+01 0
7.298806e+01 0
7.325285e+01 0
7.351764e+01 0
7.378243e+01 0
7.404722e+01 0
7.431202e+01 0
7.457681e+01 0
7.484161e+01 0
7.510641e+01 0
7.537121e+01 0
7.563602e+01 0
7.590082e+01 0
7.616563e+01 0
7.643044e+01 0
7.669525e+01 0
7.696006e+01 0
