Energy  Counts
3.565736e+00 0
3.814265e+00 0
4.062796e+00 0
4.311330e+00 0
4.559865e+00 0
4.808403e+00 0
5.056943e+00 1
5.305485e+00 0
5.554029e+00 0
5.802576e+00 0
6.051124e+00 0
6.299675e+00 0
6.548228e+00 0
6.796784e+00 0
7.045341e+00 0
7.293901e+00 0
7.542463e+00 0
7.791027e+00 0
8.039593e+00 0
8.288161e+00 0
8.536732e+00 0
8.785304e+00 0
9.033879e+00 0
9.282457e+00 0
9.531036e+00 0
9.779617e+00 0
1.002820e+01 0
1.027679e+01 0
1.052538e+01 0
1.077397e+01 0
1.102256e+01 0
1.127115e+01 0
1.151975e+01 0
1.176835e+01 0
1.201695e+01 0
1.226555e+01 0
1.251416e+01 0
1.276277e+01 0
1.301138e+01 0
1.325999e+01 0
1.350860e+01 0
1.375722e+01 0
1.400584e+01 0
1.425446e+01 0
1.450308e+01 0
1.475171e+01 0
1.500033e+01 0
1.524896e+01 0
1.549760e+01 0
1.574623e+01 0
1.599487e+01 0
1.624350e+01 0
1.649215e+01 0
1.674079e+01 0
1.698943e+01 0
1.723808e+01 0
1.748673e+01 0
1.773538e+01 0
1.798403e+01 0
1.823269e+01 0
1.848135e+01 0
1.873001e+01 0
1.897867e+01 0
1.922734e+01 0
1.947600e+01 0
1.972467e+01 0
1.997334e+01 0
2.022202e+01 0
2.047069e+01 0
2.071937e+01 0
2.096805e+01 0
2.121673e+01 0
2.146542e+01 0
2.171410e+01 0
2.196279e+01 0
2.221148e+01 0
2.246018e+01 0
2.270887e+01 0
2.295757e+01 0
2.320627e+01 0
2.345497e+01 0
2.370367e+01 0
2.395238e+01 0
2.420109e+01 0
2.444980e+01 0
2.469851e+01 0
2.494723e+01 0
2.519594e+01 0
2.544466e+01 0
2.569338e+01 0
2.594211e+01 0
2.619083e+01 0
2.643956e+01 0
2.668829e+01 0
2.693702e+01 0
2.718576e+01 0
2.743450e+01 0
2.768324e+01 0
2.793198e+01 0
2.818072e+01 0
2.842947e+01 0
2.867821e+01 0
2.892696e+01 0
2.917572e+01 0
2.942447e+01 0
2.967323e+01 0
2.992198e+01 0
3.017075e+01 0
3.041951e+01 0
3.066827e+01 0
3.091704e+01 0
3.116581e+01 0
3.141458e+01 0
3.166336e+01 0
3.191213e+01 0
3.216091e+01 0
3.240969e+01 0
3.265847e+01 0
3.290726e+01 0
3.315605e+01 0
3.340484e+01 0
3.365363e+01 0
3.390242e+01 0
3.415122e+01 0
3.440002e+01 0
3.464882e+01 0
3.489762e+01 0
3.514642e+01 0
3.539523e+01 0
3.564404e+01 0
3.589285e+01 0
3.614166e+01 0
3.639048e+01 0
3.663930e+01 0
3.688812e+01 0
3.713694e+01 0
3.738576e+01 0
3.763459e+01 0
3.788342e+01 0
3.813225e+01 0
3.838108e+01 0
3.862992e+01 0
3.887876e+01 0
3.912759e+01 0
3.937644e+01 0
3.962528e+01 0
3.987413e+01 0
4.012298e+01 0
4.037183e+01 0
4.062068e+01 0
4.086953e+01 0
4.111839e+01 0
4.136725e+01 0
4.161611e+01 0
4.186498e+01 0
4.211384e+01 0
4.236271e+01 0
4.261158e+01 0
4.286045e+01 0
4.310933e+01 0
4.335820e+01 0
4.360708e+01 0
4.385596e+01 0
4.410485e+01 0
4.435373e+01 0
4.460262e+01 0
4.485151e+01 0
4.510040e+01 0
4.534930e+01 0
4.559819e+01 0
4.584709e+01 0
4.609599e+01 0
4.634490e+01 0
4.659380e+01 0
4.684271e+01 0
4.709162e+01 0
4.734053e+01 0
4.758944e+01 0
4.783836e+01 0
4.808728e+01 0
4.833620e+01 0
4.858512e+01 0
4.883405e+01 0
4.908297e+01 0
4.933190e+01 0
4.958084e+01 0
4.982977e+01 0
5.007870e+01 0
5.032764e+01 0
5.057658e+01 0
5.082553e+01 0
5.107447e+01 0
5.132342e+01 0
5.157237e+01 0
5.182132e+01 0
5.207027e+01 0
5.231923e+01 0
5.256818e+01 0
5.281714e+01 0
5.306611e+01 0
5.331507e+01 0
5.356404e+01 0
5.381301e+01 0
5.406198e+01 0
5.431095e+01 0
5.455993e+01 0
5.480890e+01 0
5.505788e+01 0
5.530686e+01 0
5.555585e+01 0
5.580483e+01 0
5.605382e+01 0
5.630281e+01 0
5.655181e+01 0
5.680080e+01 0
5.704980e+01 0
5.729880e+01 0
5.754780e+01 0
5.779680e+01 0
5.804581e+01 0
5.829482e+01 0
5.854383e+01 0
5.879284e+01 0
5.904185e+01 0
5.929087e+01 0
5.953989e+01 0
5.978891e+01 0
6.003793e+01 0
6.028696e+01 0
6.053599e+01 0
6.078502e+01 0
6.103405e+01 0
6.128308e+01 0
6.153212e+01 0
6.178116e+01 0
6.203020e+01 0
6.227924e+01 0
6.252829e+01 0
6.277734e+01 0
6.302639e+01 0
6.327544e+01 0
6.352449e+01 0
6.377355e+01 0
6.402261e+01 0
6.427167e+01 0
6.452073e+01 0
6.476980e+01 0
6.501886e+01 0
6.526793e+01 0
6.551700e+01 0
6.576608e+01 0
6.601515e+01 0
6.626423e+01 0
6.651331e+01 0
6.676239e+01 0
6.701148e+01 0
6.726057e+01 0
6.750965e+01 0
6.775875e+01 0
6.800784e+01 0
6.825693e+01 0
6.850603e+01 0
6.875513e+01 0
6.900423e+01 0
6.925334e+01 0
6.950245e+01 0
6.975155e+01 0
7.000067e+01 0
7.024978e+01 0
7.049889e+01 0
7.074801e+01 0
7.099713e+01 0
7.124625e+01 0
7.149538e+01 0
7.174450e+01 0
7.199363e+01 0
7.224276e+01 0
7.249189e+01 0
7.274103e+01 0
7.299017e+01 0
7.323931e+01 0
7.348845e+01 0
7.373759e+01 0
7.398674e+01 0
7.423589e+01 0
7.448504e+01 0
7.473419e+01 0
7.498334e+01 0
7.523250e+01 0
7.548166e+01 0
7.573082e+01 0
7.597998e+01 0
7.622915e+01 0
7.647832e+01 0
7.672749e+01 0
7.697666e+01 0
7.722583e+01 0
7.747501e+01 0
7.772419e+01 0
7.797337e+01 0
7.822255e+01 0
7.847174e+01 0
7.872093e+01 0
7.897011e+01 0
7.921931e+01 0
7.946850e+01 0
7.971770e+01 0
7.996690e+01 0
8.021610e+01 0
8.046530e+01 0
8.071450e+01 0
8.096371e+01 0
8.121292e+01 0
8.146213e+01 0
8.171135e+01 0
8.196056e+01 0
8.220978e+01 0
8.245900e+01 0
8.270822e+01 0
8.295745e+01 0
8.320667e+01 0
8.345590e+01 0
8.370513e+01 0
8.395437e+01 0
8.420360e+01 0
8.445284e+01 0
8.470208e+01 0
8.495132e+01 0
8.520057e+01 0
8.544981e+01 0
8.569906e+01 0
8.594831e+01 0
8.619757e+01 0
8.644682e+01 0
8.669608e+01 0
8.694534e+01 0
8.719460e+01 0
8.744387e+01 0
8.769313e+01 0
8.794240e+01 0
8.819167e+01 0
8.844094e+01 0
8.869022e+01 0
8.893950e+01 0
8.918877e+01 0
8.943806e+01 0
8.968734e+01 0
8.993663e+01 0
9.018591e+01 0
9.043520e+01 0
9.068450e+01 0
9.093379e+01 0
9.118309e+01 0
9.143239e+01 0
9.168169e+01 0
9.193099e+01 0
9.218030e+01 0
9.242961e+01 0
9.267892e+01 0
9.292823e+01 0
9.317754e+01 0
9.342686e+01 0
9.367618e+01 0
9.392550e+01 0
9.417482e+01 0
9.442415e+01 0
9.467347e+01 0
9.492280e+01 0
9.517214e+01 0
9.542147e+01 0
9.567081e+01 0
9.592014e+01 0
9.616949e+01 0
9.641883e+01 0
9.666817e+01 0
9.691752e+01 0
9.716687e+01 0
9.741622e+01 0
9.766557e+01 0
9.791493e+01 0
9.816429e+01 0
9.841365e+01 0
9.866301e+01 0
9.891238e+01 0
9.916174e+01 0
9.941111e+01 0
9.966048e+01 0
9.990986e+01 0
1.001592e+02 0
1.004086e+02 0
1.006580e+02 0
1.009074e+02 0
1.011568e+02 0
1.014061e+02 0
1.016555e+02 0
1.019049e+02 0
1.021543e+02 0
1.024037e+02 0
1.026531e+02 0
1.029025e+02 0
1.031519e+02 0
1.034013e+02 0
1.036507e+02 0
1.039001e+02 0
1.041495e+02 0
1.043990e+02 0
1.046484e+02 0
1.048978e+02 0
1.051472e+02 0
1.053966e+02 0
1.056460e+02 0
1.058955e+02 0
1.061449e+02 0
1.063943e+02 0
1.066438e+02 0
1.068932e+02 0
1.071426e+02 0
1.073921e+02 0
1.076415e+02 0
1.078910e+02 0
1.081404e+02 0
1.083899e+02 0
1.086393e+02 0
1.088888e+02 0
1.091382e+02 0
1.093877e+02 0
1.096371e+02 0
1.098866e+02 0
1.101361e+02 0
1.103855e+02 0
1.106350e+02 0
1.108845e+02 0
1.111339e+02 0
1.113834e+02 0
1.116329e+02 0
1.118824e+02 0
1.121318e+02 0
1.123813e+02 0
1.126308e+02 0
1.128803e+02 0
1.131298e+02 0
1.133793e+02 0
1.136288e+02 0
1.138783e+02 0
1.141278e+02 0
1.143773e+02 0
1.146268e+02 0
1.148763e+02 0
1.151258e+02 0
1.153753e+02 0
1.156248e+02 0
1.158743e+02 0
1.161238e+02 0
1.163733e+02 0
1.166229e+02 0
1.168724e+02 0
1.171219e+02 0
1.173714e+02 0
1.176210e+02 0
1.178705e+02 0
1.181200e+02 0
1.183696e+02 0
1.186191e+02 0
1.188686e+02 0
1.191182e+02 0
1.193677e+02 0
1.196173e+02 0
1.198668e+02 0
1.201164e+02 0
1.203659e+02 0
1.206155e+02 0
1.208650e+02 0
1.211146e+02 0
1.213642e+02 0
1.216137e+02 0
1.218633e+02 0
1.221129e+02 0
1.223624e+02 0
1.226120e+02 0
1.228616e+02 0
1.231111e+02 0
1.233607e+02 0
1.236103e+02 0
1.238599e+02 0
1.241095e+02 0
1.243591e+02 0
1.246087e+02 0
1.248582e+02 0
1.251078e+02 0
1.253574e+02 0
1.256070e+02 0
1.258566e+02 0
1.261062e+02 0
1.263558e+02 0
1.266055e+02 0
1.268551e+02 0
1.271047e+02 0
1.273543e+02 0
1.276039e+02 0
1.278535e+02 0
1.281031e+02 0
1.283528e+02 0
1.286024e+02 0
1.288520e+02 0
1.291016e+02 0
1.293513e+02 0
1.296009e+02 0
1.298506e+02 0
1.301002e+02 0
1.303498e+02 0
1.305995e+02 0
1.308491e+02 0
1.310988e+02 0
1.313484e+02 0
1.315981e+02 0
1.318477e+02 0
