Energy  Counts
2.472450e+00 0
2.724101e+00 0
2.975754e+00 0
3.227411e+00 0
3.479069e+00 0
3.730731e+00 0
3.982395e+00 0
4.234062e+00 0
4.485731e+00 0
4.737403e+00 0
4.989078e+00 0
5.240755e+00 0
5.492435e+00 0
5.744118e+00 0
5.995803e+00 0
6.247491e+00 0
6.499182e+00 0
6.750875e+00 0
7.002571e+00 0
7.254269e+00 0
7.505971e+00 0
7.757675e+00 0
8.009381e+00 0
8.261090e+00 0
8.512802e+00 0
8.764517e+00 0
9.016234e+00 0
9.267954e+00 0
9.519676e+00 0
9.771401e+00 0
1.002313e+01 0
1.027486e+01 0
1.052659e+01 0
1.077833e+01 0
1.103007e+01 0
1.128181e+01 0
1.153355e+01 0
1.178530e+01 0
1.203705e+01 0
1.228880e+01 0
1.254055e+01 0
1.279231e+01 0
1.304407e+01 0
1.329583e+01 0
1.354760e+01 0
1.379936e+01 0
1.405113e+01 0
1.430291e+01 0
1.455468e+01 0
1.480646e+01 0
1.505824e+01 0
1.531003e+01 0
1.556181e+01 0
1.581360e+01 0
1.606539e+01 0
1.631719e+01 0
1.656898e+01 0
1.682078e+01 0
1.707258e+01 0
1.732439e+01 0
1.757620e+01 0
1.782801e+01 0
1.807982e+01 0
1.833163e+01 0
1.858345e+01 0
1.883527e+01 0
1.908710e+01 0
1.933892e+01 0
1.959075e+01 0
1.984258e+01 0
2.009442e+01 0
2.034625e+01 0
2.059809e+01 0
2.084993e+01 0
2.110178e+01 0
2.135363e+01 0
2.160548e+01 0
2.185733e+01 0
2.210918e+01 0
2.236104e+01 0
2.261290e+01 0
2.286477e+01 0
2.311663e+01 0
2.336850e+01 0
2.362037e+01 0
2.387224e+01 0
2.412412e+01 0
2.437600e+01 0
2.462788e+01 0
2.487977e+01 0
2.513165e+01 0
2.538354e+01 0
2.563543e+01 0
2.588733e+01 0
2.613923e+01 0
2.639113e+01 0
2.664303e+01 0
2.689494e+01 0
2.714684e+01 0
2.739876e+01 0
2.765067e+01 0
2.790259e+01 0
2.815450e+01 0
2.840643e+01 0
2.865835e+01 0
2.891028e+01 0
2.916221e+01 0
2.941414e+01 0
2.966607e+01 0
2.991801e+01 0
3.016995e+01 0
3.042189e+01 0
3.067384e+01 0
3.092579e+01 0
3.117774e+01 0
3.142969e+01 0
3.168165e+01 0
3.193361e+01 0
3.218557e+01 0
3.243753e+01 0
3.268950e+01 0
3.294147e+01 0
3.319344e+01 0
3.344541e+01 0
3.369739e+01 0
3.394937e+01 0
3.420135e+01 0
3.445334e+01 0
3.470533e+01 0
3.495732e+01 0
3.520931e+01 0
3.546131e+01 0
3.571330e+01 0
3.596531e+01 0
3.621731e+01 0
3.646932e+01 0
3.672133e+01 0
3.697334e+01 0
3.722535e+01 0
3.747737e+01 0
3.772939e+01 0
3.798141e+01 0
3.823344e+01 0
3.848546e+01 0
3.873749e+01 0
3.898953e+01 0
3.924156e+01 0
3.949360e+01 0
3.974564e+01 0
3.999769e+01 0
4.024973e+01 0
4.050178e+01 0
4.075383e+01 0
4.100589e+01 0
4.125794e+01 0
4.151000e+01 0
4.176206e+01 0
4.201413e+01 0
4.226620e+01 0
4.251827e+01 0
4.277034e+01 0
4.302242e+01 0
4.327449e+01 0
4.352657e+01 0
4.377866e+01 0
4.403074e+01 0
4.428283e+01 0
4.453492e+01 0
4.478702e+01 0
4.503911e+01 0
4.529121e+01 0
4.554332e+01 0
4.579542e+01 0
4.604753e+01 0
4.629964e+01 0
4.655175e+01 0
4.680387e+01 0
4.705598e+01 0
4.730810e+01 0
4.756023e+01 0
4.781235e+01 0
4.806448e+01 0
4.831661e+01 0
4.856875e+01 0
4.882088e+01 0
4.907302e+01 0
4.932516e+01 0
4.957731e+01 0
4.982946e+01 0
5.008161e+01 0
5.033376e+01 0
5.058591e+01 0
5.083807e+01 0
5.109023e+01 0
5.134239e+01 0
5.159456e+01 0
5.184673e+01 0
5.209890e+01 0
5.235107e+01 0
5.260325e+01 0
5.285543e+01 0
5.310761e+01 0
5.335979e+01 0
5.361198e+01 0
5.386417e+01 0
5.411636e+01 0
5.436856e+01 0
5.462076e+01 0
5.487296e+01 0
5.512516e+01 0
5.537736e+01 0
5.562957e+01 0
5.588178e+01 0
5.613400e+01 0
5.638621e+01 0
5.663843e+01 0
5.689065e+01 0
5.714288e+01 0
5.739510e+01 0
5.764733e+01 0
5.789957e+01 0
5.815180e+01 0
5.840404e+01 0
5.865628e+01 0
5.890852e+01 0
5.916077e+01 0
5.941301e+01 0
5.966526e+01 0
5.991752e+01 0
6.016977e+01 0
6.042203e+01 0
6.067429e+01 0
6.092656e+01 0
6.117882e+01 0
6.143109e+01 0
6.168337e+01 0
6.193564e+01 0
6.218792e+01 0
6.244020e+01 0
6.269248e+01 0
6.294476e+01 0
6.319705e+01 0
6.344934e+01 0
6.370164e+01 0
6.395393e+01 0
6.420623e+01 0
6.445853e+01 0
6.471083e+01 0
6.496314e+01 0
6.521545e+01 0
6.546776e+01 0
6.572008e+01 0
6.597239e+01 0
6.622471e+01 0
6.647704e+01 0
6.672936e+01 0
6.698169e+01 0
6.723402e+01 0
6.748635e+01 0
6.773869e+01 0
6.799102e+01 0
6.824337e+01 0
6.849571e+01 0
6.874806e+01 0
6.900040e+01 0
6.925276e+01 0
6.950511e+01 0
6.975747e+01 0
7.000983e+01 0
7.026219e+01 0
7.051455e+01 0
7.076692e+01 0
7.101929e+01 0
7.127166e+01 0
7.152404e+01 0
7.177642e+01 0
7.202880e+01 0
7.228118e+01 0
7.253357e+01 0
7.278596e+01 0
7.303835e+01 0
7.329074e+01 0
7.354314e+01 0
7.379554e+01 0
7.404794e+01 0
7.430034e+01 0
7.455275e+01 0
7.480516e+01 0
7.505757e+01 0
7.530999e+01 0
7.556241e+01 0
7.581483e+01 0
7.606725e+01 0
7.631967e+01 0
7.657210e+01 0
7.682453e+01 0
7.707697e+01 0
7.732940e+01 0
7.758184e+01 0
7.783429e+01 0
7.808673e+01 0
7.833918e+01 0
7.859163e+01 0
7.884408e+01 0
7.909653e+01 0
7.934899e+01 0
7.960145e+01 0
7.985391e+01 0
8.010638e+01 0
8.035885e+01 0
8.061132e+01 0
8.086379e+01 0
8.111627e+01 0
8.136875e+01 0
8.162123e+01 0
8.187371e+01 0
8.212620e+01 0
8.237869e+01 0
8.263118e+01 0
8.288368e+01 0
8.313617e+01 0
8.338868e+01 0
8.364118e+01 0
8.389368e+01 0
8.414619e+01 0
8.439870e+01 0
8.465122e+01 0
8.490373e+01 0
8.515625e+01 0
8.540877e+01 0
8.566130e+01 0
8.591382e+01 0
8.616635e+01 0
8.641888e+01 0
8.667142e+01 0
8.692396e+01 0
8.717650e+01 0
8.742904e+01 0
8.768158e+01 0
8.793413e+01 0
8.818668e+01 0
8.843923e+01 0
8.869179e+01 0
8.894435e+01 0
8.919691e+01 0
8.944947e+01 0
8.970204e+01 0
8.995461e+01 0
9.020718e+01 0
9.045976e+01 0
9.071233e+01 0
9.096491e+01 0
9.121750e+01 0
9.147008e+01 0
9.172267e+01 0
9.197526e+01 0
9.222785e+01 0
9.248045e+01 0
9.273305e+01 0
9.298565e+01 0
9.323825e+01 0
9.349086e+01 0
9.374347e+01 0
9.399608e+01 0
9.424869e+01 0
9.450131e+01 0
9.475393e+01 0
9.500655e+01 0
9.525917e+01 0
9.551180e+01 0
9.576443e+01 0
9.601707e+01 0
9.626970e+01 0
9.652234e+01 0
9.677498e+01 0
9.702762e+01 0
9.728027e+01 0
9.753292e+01 0
9.778557e+01 0
9.803822e+01 0
9.829088e+01 0
9.854354e+01 0
9.879620e+01 0
9.904887e+01 0
9.930153e+01 0
9.955420e+01 0
9.980688e+01 0
1.000596e+02 0
1.003122e+02 0
1.005649e+02 0
1.008176e+02 0
1.010703e+02 0
1.013230e+02 0
1.015757e+02 0
1.018284e+02 0
1.020810e+02 0
1.023337e+02 0
1.025865e+02 0
1.028392e+02 0
1.030919e+02 0
1.033446e+02 0
1.035973e+02 0
1.038500e+02 0
1.041027e+02 0
1.043554e+02 0
1.046082e+02 0
1.048609e+02 0
1.051136e+02 0
1.053663e+02 0
1.056191e+02 0
1.058718e+02 0
1.061246e+02 0
1.063773e+02 0
1.066300e+02 0
1.068828e+02 0
1.071355e+02 0
1.073883e+02 0
1.076410e+02 0
1.078938e+02 0
1.081466e+02 0
1.083993e+02 0
1.086521e+02 0
1.089049e+02 0
1.091576e+02 0
1.094104e+02 0
1.096632e+02 0
1.099160e+02 0
1.101687e+02 0
1.104215e+02 0
1.106743e+02 0
1.109271e+02 0
1.111799e+02 0
1.114327e+02 0
1.116855e+02 0
1.119383e+02 0
1.121911e+02 0
1.124439e+02 0
1.126967e+02 0
1.129495e+02 0
1.132023e+02 0
1.134551e+02 0
1.137080e+02 0
1.139608e+02 0
1.142136e+02 0
1.144664e+02 0
1.147193e+02 0
1.149721e+02 0
1.152249e+02 0
1.154778e+02 0
1.157306e+02 0
1.159834e+02 0
1.162363e+02 0
1.164891e+02 0
1.167420e+02 0
1.169948e+02 0
1.172477e+02 0
1.175006e+02 0
1.177534e+02 0
1.180063e+02 0
1.182591e+02 0
1.185120e+02 0
1.187649e+02 0
1.190178e+02 0
1.192706e+02 0
1.195235e+02 0
1.197764e+02 0
1.200293e+02 0
1.202822e+02 0
1.205351e+02 0
1.207880e+02 0
1.210409e+02 0
1.212938e+02 0
1.215467e+02 0
1.217996e+02 0
1.220525e+02 0
1.223054e+02 0
1.225583e+02 0
1.228112e+02 0
1.230641e+02 0
1.233170e+02 0
1.235700e+02 0
1.238229e+02 0
1.240758e+02 0
1.243287e+02 0
1.245817e+02 0
1.248346e+02 0
1.250875e+02 0
1.253405e+02 0
1.255934e+02 0
1.258464e+02 0
1.260993e+02 0
1.263523e+02 0
1.266052e+02 0
1.268582e+02 0
1.271111e+02 0
1.273641e+02 0
1.276171e+02 0
1.278700e+02 0
1.281230e+02 0
1.283760e+02 0
1.286290e+02 0
1.288819e+02 0
1.291349e+02 0
1.293879e+02 0
1.296409e+02 0
1.298939e+02 0
1.301469e+02 0
1.303999e+02 0
1.306529e+02 0
1.309059e+02 0
1.311589e+02 0
1.314119e+02 0
1.316649e+02 0
1.319179e+02 0
1.321709e+02 0
1.324239e+02 0
1.326769e+02 0
1.329299e+02 0
1.331830e+02 0
1.334360e+02 0
1.336890e+02 0
1.339420e+02 0
1.341951e+02 0
1.344481e+02 0
1.347012e+02 0
1.349542e+02 0
1.352072e+02 0
1.354603e+02 0
1.357133e+02 0
1.359664e+02 0
1.362194e+02 0
1.364725e+02 0
1.367256e+02 0
1.369786e+02 0
1.372317e+02 0
1.374848e+02 0
1.377378e+02 0
1.379909e+02 0
1.382440e+02 0
1.384971e+02 0
1.387501e+02 0
1.390032e+02 0
1.392563e+02 0
1.395094e+02 0
1.397625e+02 0
1.400156e+02 0
1.402687e+02 0
1.405218e+02 0
1.407749e+02 0
1.410280e+02 0
1.412811e+02 0
1.415342e+02 0
1.417873e+02 0
1.420404e+02 0
1.422936e+02 0
1.425467e+02 0
1.427998e+02 0
1.430529e+02 0
1.433061e+02 0
1.435592e+02 0
1.438123e+02 0
1.440655e+02 0
1.443186e+02 0
1.445717e+02 0
1.448249e+02 0
1.450780e+02 0
1.453312e+02 0
1.455843e+02 0
1.458375e+02 0
