# Picco 1, Picco2, Segnale combinato
1.171065262390186945e+03,1.332379996952825650e+03,1.171065262390186945e+03
1.151819659391047708e+03,2.206446132892917831e+02,1.151819659391047708e+03
3.192161467353965918e+02,2.718879188685741610e+02,3.192161467353965918e+02
4.422862325690832677e+02,6.077244732024837504e+00,4.422862325690832677e+02
1.173239321570109269e+03,1.331901626689456407e+03,1.173239321570109269e+03
1.163496771459981119e+03,1.066527483177653721e+03,1.163496771459981119e+03
nan,nan,nan
1.155108678264403125e+03,1.328426902244408438e+03,1.155108678264403125e+03
1.172724018189450589e+03,1.332456597930614635e+03,1.172724018189450589e+03
1.170490395717157071e+03,5.456071325127574028e+02,1.170490395717157071e+03
2.307280596494604197e+02,2.755251815772226109e-01,2.307280596494604197e+02
1.172748296849527833e+03,1.924400078111050334e+02,1.172748296849527833e+03
1.173225234849829121e+03,7.514770223973886232e+02,1.173225234849829121e+03
5.091083963061254281e+02,1.332338086727110294e+03,5.091083963061254281e+02
8.602101864987454292e+02,4.289703799137420219e+02,8.602101864987454292e+02
1.150700095503402054e+03,4.424187706700040508e+02,1.150700095503402054e+03
1.097434083562918659e+02,4.232901694896775098e+02,1.097434083562918659e+02
1.162145787540297306e+03,1.315090732442277840e+03,1.162145787540297306e+03
1.170025869019385709e+03,1.116182436014504447e+03,1.170025869019385709e+03
1.170157455341329069e+03,6.476586196107235764e+02,1.170157455341329069e+03
1.149739419127263318e+03,1.330575380989743280e+03,1.149739419127263318e+03
2.629169544051128469e+02,1.411898376924284548e+02,2.629169544051128469e+02
3.069883376090660931e+01,2.005903986644214001e+02,3.069883376090660931e+01
2.771499623315507961e+02,1.328350375478014939e+03,2.771499623315507961e+02
3.068163014680637843e+02,1.332506940659788143e+03,3.068163014680637843e+02
7.745759816906434025e+01,1.332507814685419817e+03,7.745759816906434025e+01
2.365544620358634802e+02,1.529399936332583820e+01,2.365544620358634802e+02
1.172808725281976876e+03,7.563968114725964824e+02,1.172808725281976876e+03
1.931347276661585965e+02,1.332266442842390916e+03,1.931347276661585965e+02
1.173196159489161801e+03,1.309750714550905514e+03,1.173196159489161801e+03
1.162927155476343614e+03,8.679750954938870109e+02,1.162927155476343614e+03
1.163904819522629623e+03,1.611417468567151445e+01,1.163904819522629623e+03
8.577657801862956148e+02,1.330006902973646675e+03,8.577657801862956148e+02
8.705405565091068638e+02,1.306304847446909662e+03,8.705405565091068638e+02
2.599374407586627740e+02,1.328393154356211880e+03,2.599374407586627740e+02
2.732923673415886014e+02,1.324703224305513004e+03,2.732923673415886014e+02
5.039392878648978922e+02,2.508546435118837508e+02,5.039392878648978922e+02
1.410830536670050606e+01,1.332243734363005615e+03,1.410830536670050606e+01
1.168735299921371961e+03,6.065944517398419293e+02,1.168735299921371961e+03
1.169477119030450240e+03,7.193294175968907211e+02,1.169477119030450240e+03
6.912874028891860689e+01,1.309824476491524365e+03,6.912874028891860689e+01
4.834770196020646154e+02,1.315228159936452585e+03,4.834770196020646154e+02
1.166259533384493352e+03,1.332502500435953152e+03,1.166259533384493352e+03
1.165338958520629603e+03,1.287898494423554666e+03,1.165338958520629603e+03
1.170091920928759691e+03,1.288407689460073470e+03,1.170091920928759691e+03
1.170429382911005177e+03,7.033579931214308090e+02,1.170429382911005177e+03
1.162797270477401298e+03,2.115065065637111275e+02,1.162797270477401298e+03
1.163293516336870425e+03,9.776963347277410321e+01,1.163293516336870425e+03
1.171057413828110612e+03,1.324548923706729738e+03,1.171057413828110612e+03
9.994421325611474458e+02,1.319616497846002403e+03,9.994421325611474458e+02
8.912163092909638635e+02,1.332392660404256731e+03,8.912163092909638635e+02
1.161054291762721505e+03,1.331112689114566820e+03,1.161054291762721505e+03
6.199948930038997332e+02,8.203142959271604013e+02,6.199948930038997332e+02
1.167836371817898907e+03,1.332486994998722821e+03,1.167836371817898907e+03
2.371002451380491038e+01,1.332504162574420889e+03,2.371002451380491038e+01
9.313692896587481300e+02,2.175222321734274828e+02,9.313692896587481300e+02
1.170127429622100635e+03,1.332428674505955314e+03,1.170127429622100635e+03
1.171809267775925036e+03,7.908243454783259949e+02,1.171809267775925036e+03
1.172050903159857171e+03,5.525348292415312699e+02,1.172050903159857171e+03
1.170599700913291599e+03,1.064662480862341454e+02,1.170599700913291599e+03
4.920881205187774867e+02,2.721722569622704668e+02,4.920881205187774867e+02
8.266499659918024463e+02,1.294073157449196515e+03,8.266499659918024463e+02
1.166324401314283023e+03,9.568234535337561510e+02,1.166324401314283023e+03
1.169279103096547715e+03,5.720081011696297537e+02,1.169279103096547715e+03
5.440696119343285773e+02,1.325527889713269360e+03,5.440696119343285773e+02
5.140918781402382365e+02,1.332440345713796887e+03,5.140918781402382365e+02
1.169973008062800545e+03,1.332239360299313603e+03,1.169973008062800545e+03
2.560287159303960607e+02,1.332412659045461396e+03,2.560287159303960607e+02
1.775720461950685376e+02,1.328824542181972902e+03,1.775720461950685376e+02
1.170378290780819725e+03,1.327737101400967276e+03,1.170378290780819725e+03
5.323956365065487262e+01,1.111264826556924845e+03,5.323956365065487262e+01
1.124993327904834814e+03,1.322293334261432847e+03,1.124993327904834814e+03
1.172509114270633972e+03,1.299746752888425135e+03,1.172509114270633972e+03
1.153186807048344463e+03,1.314394621965556553e+03,1.153186807048344463e+03
1.147205931214411294e+03,1.277651073931752762e+03,1.147205931214411294e+03
1.146942767913427588e+03,1.321959599916169054e+03,1.146942767913427588e+03
7.268474472322509428e+01,1.330272472573539289e+03,7.268474472322509428e+01
1.168951008125264025e+03,6.764332050833234007e+02,1.168951008125264025e+03
9.458884504978816494e+02,1.329730415023775322e+03,9.458884504978816494e+02
1.171994581817345306e+03,1.060465982760611951e+03,1.171994581817345306e+03
4.820840789824347894e+02,1.232798213937051059e+02,4.820840789824347894e+02
1.206904865811304717e+02,3.425051420455404241e+02,1.206904865811304717e+02
1.171632118190405208e+03,8.700257871154235545e+02,1.171632118190405208e+03
1.162562779366536006e+03,1.348376508477147127e+02,1.162562779366536006e+03
1.171335099156969363e+03,8.843108831642279029e+02,1.171335099156969363e+03
5.900439254927297270e+02,2.268201880037865976e+02,5.900439254927297270e+02
1.883261093242558673e+02,1.331747480869569245e+03,1.883261093242558673e+02
6.127871066291993429e+02,3.776272005794817233e+01,6.127871066291993429e+02
1.422701225860589602e+02,1.332489400764321545e+03,1.422701225860589602e+02
1.173181379204614359e+03,1.325861844234934551e+03,1.173181379204614359e+03
1.165123912306612283e+03,1.319531839264254131e+03,1.165123912306612283e+03
1.161705822749571780e+03,nan,1.161705822749571780e+03
1.163652236331711492e+03,1.314222767660491854e+03,1.163652236331711492e+03
1.133500589064195992e+03,1.879773656813065372e+02,1.133500589064195992e+03
1.172981386923707078e+03,1.021934780354758345e+03,1.172981386923707078e+03
9.336287696230829170e+02,1.331132954790057966e+03,9.336287696230829170e+02
1.172192371687773857e+03,1.330137400873223214e+03,1.172192371687773857e+03
nan,1.322505911202985544e+03,nan
1.400445429040701129e+00,1.331423508540431840e+03,1.400445429040701129e+00
8.572467456244985442e+02,1.314085810554459840e+03,8.572467456244985442e+02
3.704146545322548718e+02,7.930058999501620747e+02,3.704146545322548718e+02
1.170306321208152895e+03,nan,1.170306321208152895e+03
1.172061534440061678e+03,9.928001223036327474e+02,1.172061534440061678e+03
1.162206401775085169e+03,2.141027881454874660e+01,1.162206401775085169e+03
1.165064521457562250e+03,1.332394524892350091e+03,1.165064521457562250e+03
6.454679908337101324e+02,1.330108987102137917e+03,6.454679908337101324e+02
1.158545519516971126e+03,1.332010465057714555e+03,1.158545519516971126e+03
3.489572394113652081e+02,1.325684224133021416e+03,3.489572394113652081e+02
1.168926344742318179e+03,1.332253220465912818e+03,1.168926344742318179e+03
5.950255390782820086e+02,7.155767373738465267e+02,5.950255390782820086e+02
1.172656378358275560e+03,1.274246326087232319e+03,1.172656378358275560e+03
1.123886996764877495e+03,nan,1.123886996764877495e+03
3.636709517397346190e+02,1.306558678272962197e+03,3.636709517397346190e+02
1.163090827943690329e+03,1.493964817603000483e+00,1.163090827943690329e+03
1.591846416146398724e+02,1.258372498550493901e+03,1.591846416146398724e+02
9.152496283101976360e+02,1.322395969482375222e+03,9.152496283101976360e+02
1.149316476408323069e+03,1.242635654354016879e+02,1.149316476408323069e+03
8.807801732546433868e+02,1.332492915151495708e+03,8.807801732546433868e+02
1.169210226385464239e+03,1.298429157190447086e+03,1.169210226385464239e+03
1.162954168895597377e+03,1.313114214037035936e+03,1.162954168895597377e+03
1.171172133785716142e+03,1.309558501469847670e+03,1.171172133785716142e+03
1.169468370540728074e+03,1.331934476143441998e+03,1.169468370540728074e+03
1.172316014081416824e+03,6.120026076016428078e+02,1.172316014081416824e+03
1.159344713654125144e+03,8.717774575556622949e+02,1.159344713654125144e+03
5.094972348443560577e+02,1.332507935809015180e+03,5.094972348443560577e+02
1.152729586616767619e+03,1.331482442382213321e+03,1.152729586616767619e+03
1.202076066414747402e+00,1.320735669287290875e+03,1.202076066414747402e+00
1.152878217793665499e+03,1.308784648293925784e+03,1.152878217793665499e+03
1.173040995808482648e+03,1.328310621963892800e+03,1.173040995808482648e+03
5.300976631276030275e+02,1.305634208408761879e+03,5.300976631276030275e+02
4.305634091738420466e+01,3.557521959901350783e-01,4.305634091738420466e+01
1.173099020044110830e+03,7.840975925238685704e+02,1.173099020044110830e+03
1.166138593750429663e+03,1.309884126792500865e+03,1.166138593750429663e+03
7.485005924963386406e+02,1.327953387340726749e+03,7.485005924963386406e+02
1.172572775817824549e+03,8.002651182930094365e+01,1.172572775817824549e+03
1.173196728579712953e+03,1.326346553749962368e+03,1.173196728579712953e+03
