# Picco 1, Picco2, Segnale combinato
6.773825073433431498e+02,9.905578946407445073e+02,6.773825073433431498e+02
4.108046958143233383e+02,9.267029027571675215e+02,4.108046958143233383e+02
8.290428078663341012e+02,7.354648559603626836e+02,8.290428078663341012e+02
9.808494125605060390e+02,2.330233159366094924e+02,9.808494125605060390e+02
8.798770933305075914e+02,1.788835675765153610e+01,8.798770933305075914e+02
9.093314710377850361e+02,1.078697079072567703e+03,9.093314710377850361e+02
9.544457705267066103e+02,1.294166842650370199e+02,9.544457705267066103e+02
9.592265574433507709e+02,nan,9.592265574433507709e+02
8.903269965628284126e+02,1.049221149496059525e+03,8.903269965628284126e+02
7.627951601400544632e+02,nan,7.627951601400544632e+02
4.073530876946332455e+02,2.369360951707178629e+02,4.073530876946332455e+02
nan,9.749521559845163665e+02,nan
8.254348518290461243e+02,1.111272003256458675e+03,8.254348518290461243e+02
2.084743955446407426e+02,9.515065628510487841e+02,2.084743955446407426e+02
6.489115059386094799e+02,1.019249865226967017e+03,6.489115059386094799e+02
8.648929639286500333e+02,7.365142859412424059e+01,8.648929639286500333e+02
6.141758033638975576e+02,6.917650366344360009e+02,6.141758033638975576e+02
9.174912583442817322e+02,1.023116345418712285e+03,9.174912583442817322e+02
8.563372964428555179e+02,1.069838545455110079e+03,8.563372964428555179e+02
8.986581965033823280e+02,4.680850903408492059e+02,8.986581965033823280e+02
8.656024813298333811e+02,1.027634350381698596e+03,8.656024813298333811e+02
8.135081686525902569e+02,1.775685666166282317e-02,8.135081686525902569e+02
9.110622396234032294e+02,nan,9.110622396234032294e+02
6.798492914286171072e+02,8.348734736012522717e+01,6.798492914286171072e+02
7.251349809223675038e+02,9.708006822381622669e+02,7.251349809223675038e+02
8.991433102918998657e+02,9.718072408221386240e+02,8.991433102918998657e+02
2.742362340263928218e+02,9.927264674312211810e+02,2.742362340263928218e+02
nan,5.169549905835073105e+02,nan
9.242733299329546526e+02,nan,9.242733299329546526e+02
9.338082035538374157e+02,1.022628007795501617e+03,9.338082035538374157e+02
9.352192315543261429e+02,9.307807188995569732e+02,9.352192315543261429e+02
1.000242369232857072e+03,1.100522969622470555e+03,1.000242369232857072e+03
8.232615301364819516e+02,1.028572882114754520e+03,8.232615301364819516e+02
1.026896937788947980e+03,1.038023462368068522e+03,1.026896937788947980e+03
nan,7.941517440946624902e+02,nan
8.731012625755943191e+02,1.039617800731326270e+03,8.731012625755943191e+02
1.875959995577431982e+01,9.623104533402039351e+02,1.875959995577431982e+01
8.768123594967247527e+02,6.837968177211618013e+02,8.768123594967247527e+02
3.279518063524783429e+02,1.000930002467268082e+03,3.279518063524783429e+02
8.152214284568799485e-01,1.001374681005086359e+03,8.152214284568799485e-01
9.389605040703401073e+02,1.418483062728389541e+02,9.389605040703401073e+02
8.254797678601207735e+02,nan,8.254797678601207735e+02
2.370680985166018218e-02,3.784862824687393186e+02,2.370680985166018218e-02
8.452801673243758387e+02,9.837453723110996862e+02,8.452801673243758387e+02
7.311059026108871421e+02,8.664282812188105254e+01,7.311059026108871421e+02
9.681875134702212335e+02,8.032315408231274887e+02,9.681875134702212335e+02
9.209520187026669191e+01,9.382320548670634253e+02,9.209520187026669191e+01
8.205118846900212475e+02,1.144660622041877787e+02,8.205118846900212475e+02
1.131771161322818671e+02,1.018177200528904336e+03,1.131771161322818671e+02
8.712580020647478705e+02,1.261803179885816917e+01,8.712580020647478705e+02
8.312682906266812779e+02,9.665892698966364378e+02,8.312682906266812779e+02
7.888473617364077199e+02,1.036593188589759620e+03,7.888473617364077199e+02
7.704747054204226515e+02,9.549861895048629776e+02,7.704747054204226515e+02
nan,9.311951954969290455e+02,nan
9.475210879300217357e+02,9.225146873930351603e+02,9.475210879300217357e+02
9.322214197242435603e+02,1.175979031645678106e+03,9.322214197242435603e+02
nan,4.008844826563946526e+02,nan
8.777697054192866517e+02,2.583234592764779336e+02,8.777697054192866517e+02
2.534836153436569930e+02,6.974618662039486026e+02,2.534836153436569930e+02
9.297677283836394508e+02,1.030958983124803808e+03,9.297677283836394508e+02
8.711087422114608216e+02,8.751630373761217925e+02,8.711087422114608216e+02
8.469042146586170929e+02,9.551961420778086449e+02,8.469042146586170929e+02
9.749124566398228353e+02,5.439390171463867318e+01,9.749124566398228353e+02
8.050054121252755976e+02,1.009163312978309818e+03,8.050054121252755976e+02
2.928642593775675778e+02,9.001854405405464377e+02,2.928642593775675778e+02
5.105009108680260965e+02,9.371351427841473196e+02,5.105009108680260965e+02
8.912438605040379116e+02,1.022246442958061948e+03,8.912438605040379116e+02
nan,5.136712946249019751e+02,nan
8.808099149626920052e+02,5.529721908865877822e+02,8.808099149626920052e+02
nan,nan,nan
8.491921666741393437e+01,1.061106837528616779e+03,8.491921666741393437e+01
9.344157314156800567e+02,1.024268582364129543e-02,9.344157314156800567e+02
1.007619374127816968e+03,nan,1.007619374127816968e+03
nan,1.021356496897911711e+03,nan
8.272788505240050654e+02,9.332118749559710977e+02,8.272788505240050654e+02
8.718829085740031815e+02,8.525330614010795216e+02,8.718829085740031815e+02
9.581037633468142758e+02,nan,9.581037633468142758e+02
8.185157928755118064e+02,6.764959842411467434e+02,8.185157928755118064e+02
9.455052041033258092e+02,2.118218283070154939e+01,9.455052041033258092e+02
nan,1.089310473471620753e+03,nan
8.412676107210577356e+02,3.359808276849737467e+02,8.412676107210577356e+02
1.294915725497662606e+01,1.046965270523422987e+03,1.294915725497662606e+01
8.401410764242431242e+02,nan,8.401410764242431242e+02
3.118833839917795103e+01,3.965293890841890629e+02,3.118833839917795103e+01
9.779698292599732667e+02,3.035868147208020673e-03,9.779698292599732667e+02
4.173326935337502164e+01,9.592775635056864303e+01,4.173326935337502164e+01
4.099106194742955722e+01,8.915851489973817934e+02,4.099106194742955722e+01
9.203356140415901336e+02,8.942268769374235262e+02,9.203356140415901336e+02
8.839059289197310818e+02,1.078977922765160884e+03,8.839059289197310818e+02
3.529699596125044536e+01,1.022551311235550088e+03,3.529699596125044536e+01
2.555459200736220282e+01,1.376192066559724481e+00,2.555459200736220282e+01
7.939758193205481120e+02,1.052720494084700931e+03,7.939758193205481120e+02
8.286611099731478589e+02,7.459776470459552229e+02,8.286611099731478589e+02
5.689871449845873030e+01,1.001242498889378226e+03,5.689871449845873030e+01
8.762984118259593060e+02,9.246394070243410397e+02,8.762984118259593060e+02
8.865961680586784723e+02,1.047899337107217434e+03,8.865961680586784723e+02
9.997660277824676314e+02,9.487613343741151084e+02,9.997660277824676314e+02
2.407964519421930163e+02,9.360743554086475342e+02,2.407964519421930163e+02
9.432401116119694962e+02,6.227197857711728375e+02,9.432401116119694962e+02
8.330808177603138347e+02,9.160222001113666010e+02,8.330808177603138347e+02
8.796211562050757493e+02,8.584000139223857104e+02,8.796211562050757493e+02
nan,1.029614540247602235e+03,nan
2.689129838619838893e+02,9.830313454395387680e+02,2.689129838619838893e+02
9.274974642577550412e+02,nan,9.274974642577550412e+02
8.085592874365200942e+02,1.034043598955003290e+03,8.085592874365200942e+02
2.636444609317703680e+02,6.432003197807671313e+01,2.636444609317703680e+02
9.125014987727724929e+02,7.386396392939670932e+02,9.125014987727724929e+02
9.250991620285899444e+02,1.064293182934858578e+03,9.250991620285899444e+02
9.898577653203831233e+02,5.738978464152615970e+02,9.898577653203831233e+02
2.521908183805322778e+02,1.026800460461300418e+03,2.521908183805322778e+02
2.681424799365295257e+02,1.385396604629307831e+02,2.681424799365295257e+02
1.027768980153673510e+02,nan,1.027768980153673510e+02
3.298209794962954220e+02,1.007700337471140188e+03,3.298209794962954220e+02
3.735118496533349344e+02,1.121560437162440849e+03,3.735118496533349344e+02
8.690215000188590011e+02,1.884724269984872080e-07,8.690215000188590011e+02
8.845836099835121331e+02,3.548021726866090830e+02,8.845836099835121331e+02
8.521449129620792746e+02,1.052957628145816443e+03,8.521449129620792746e+02
nan,8.856228701109391750e+02,nan
8.558306579578977562e+02,1.000178093287632009e+03,8.558306579578977562e+02
9.376878696345909248e+02,9.294515644382111077e+02,9.376878696345909248e+02
8.664863775799022960e+02,4.919370585612156219e+02,8.664863775799022960e+02
3.122195265625759930e+01,8.720017517589933504e+02,3.122195265625759930e+01
2.372934329484121463e+01,8.798177763814003356e+02,2.372934329484121463e+01
8.511589427134138077e+02,1.067502286219229518e+03,8.511589427134138077e+02
8.097344645240700629e+02,1.007689585853520839e+03,8.097344645240700629e+02
9.735773852541458382e+02,6.671753442066494699e+02,9.735773852541458382e+02
2.464702869206553260e+01,1.062579285686627372e+03,2.464702869206553260e+01
9.110381962493072479e+02,2.989065489865674863e+01,9.110381962493072479e+02
8.550650588290211545e+02,3.411901898932590029e+02,8.550650588290211545e+02
8.709216028701383721e+02,1.036977271631218400e+03,8.709216028701383721e+02
2.593423686249096818e+02,4.307952159641483831e+02,2.593423686249096818e+02
1.087857765532646681e+02,9.219793057366324547e+02,1.087857765532646681e+02
8.748779264771590078e+02,1.014645901930315745e+03,8.748779264771590078e+02
2.871421501663681966e+02,nan,2.871421501663681966e+02
8.610454961827736042e+02,8.629620145422240967e+02,8.610454961827736042e+02
1.482071180781871362e+02,nan,1.482071180781871362e+02
nan,1.058651968254322128e+03,nan
9.420664327947015408e+02,nan,9.420664327947015408e+02
9.259445737366535241e+02,nan,9.259445737366535241e+02
8.013082712718223775e+02,4.907686588192109411e+01,8.013082712718223775e+02
4.012473981686071056e+01,8.456584658920089623e+02,4.012473981686071056e+01
nan,8.632168675334387444e+02,nan
9.696169662818847428e+02,6.194662842063353310e+02,9.696169662818847428e+02
nan,8.602685639441706371e+02,nan
9.332060642924127478e+02,3.694353011338855595e+02,9.332060642924127478e+02
8.960088787665069958e+02,9.959164232473510765e+02,8.960088787665069958e+02
1.625350450105656819e+00,9.336388281926507489e+02,1.625350450105656819e+00
8.357537793367288259e+02,1.050354562147767865e+03,8.357537793367288259e+02
8.565999283424602027e+02,nan,8.565999283424602027e+02
5.231717528390342977e+02,1.046470059993257337e+03,5.231717528390342977e+02
2.056077716021305832e+02,nan,2.056077716021305832e+02
1.584335297993297900e+02,9.254891250831982461e+02,1.584335297993297900e+02
8.417127976952759809e+02,8.649058495957715422e+02,8.417127976952759809e+02
1.001199805746139987e+03,4.932776887150020002e+02,1.001199805746139987e+03
8.378849794871584891e+02,9.346653637178259260e+02,8.378849794871584891e+02
7.654486335658527878e+02,9.200377276440350442e+02,7.654486335658527878e+02
2.852798443754693380e+02,9.975308501352784560e+02,2.852798443754693380e+02
2.228116381615755017e+02,6.612703528730553444e+02,2.228116381615755017e+02
8.837231348827932607e+02,9.361109574802578663e+02,8.837231348827932607e+02
8.558419174617620229e+02,4.239423434391511591e+02,8.558419174617620229e+02
8.389317004390894681e+02,1.108949636524005882e+03,8.389317004390894681e+02
1.008680957625064138e+03,9.487561020589802183e+02,1.008680957625064138e+03
8.963199392565917378e+02,4.674691289140316144e+02,8.963199392565917378e+02
3.104142781601376555e+01,1.123509354979360069e+03,3.104142781601376555e+01
9.079451653607484332e+02,9.820011707426247085e+02,9.079451653607484332e+02
9.276658989282495895e+02,3.062831595870345609e+02,9.276658989282495895e+02
9.623302739135956472e+02,3.111702563823564560e+01,9.623302739135956472e+02
nan,9.331455103548768193e+02,nan
5.336075430830494497e+02,1.078163993142473828e+03,5.336075430830494497e+02
8.698832892915258981e+02,1.145394232755460052e+03,8.698832892915258981e+02
1.536230440008532696e+02,8.811512736838037654e+02,1.536230440008532696e+02
8.839258023794119481e+02,8.849636416578514400e+02,8.839258023794119481e+02
2.772522123773367184e+02,8.375712621248173946e+02,2.772522123773367184e+02
nan,nan,nan
8.942940007319388087e+02,nan,8.942940007319388087e+02
9.151146341131574218e+02,nan,9.151146341131574218e+02
4.400631253282438138e+02,nan,4.400631253282438138e+02
9.588325255870530555e+02,1.078041214097259854e+03,9.588325255870530555e+02
1.002048973040828514e+03,9.460038047397794116e+02,1.002048973040828514e+03
9.047067368138235679e+02,8.961703431551427457e+00,9.047067368138235679e+02
6.679898073013509929e+02,nan,6.679898073013509929e+02
9.400882146366247980e+02,1.009285000966508278e+03,9.400882146366247980e+02
nan,1.002196486791389361e+03,nan
8.566850996936087768e+02,2.619987263494103900e+02,8.566850996936087768e+02
9.452592231073441553e+02,1.821552431736336075e+01,9.452592231073441553e+02
9.481561191337095806e+02,1.012351709453934063e+03,9.481561191337095806e+02
8.974013044461054278e+02,nan,8.974013044461054278e+02
8.361529788679913509e+02,7.404191475785435159e+02,8.361529788679913509e+02
9.843846233488458211e+02,1.013075090091626976e+03,9.843846233488458211e+02
1.000031042033680023e+03,nan,1.000031042033680023e+03
8.788432185267640762e+02,7.422952508662991704e+02,8.788432185267640762e+02
8.873779572992137901e+02,1.086271839259758735e+03,8.873779572992137901e+02
3.728948451598020029e+02,1.039760447121220295e+03,3.728948451598020029e+02
7.003668998873013152e+01,9.055629160593365441e+02,7.003668998873013152e+01
2.683374070713166475e+02,nan,2.683374070713166475e+02
8.138276831205951112e+02,9.921519355678663032e+02,8.138276831205951112e+02
nan,1.056094243154251444e+03,nan
nan,9.835355045210591243e+02,nan
8.810791200170068578e+02,8.688575664976563075e+02,8.810791200170068578e+02
6.011808636726095756e+01,7.728639421040388697e+02,6.011808636726095756e+01
3.956347279627050284e+01,9.498117807771932348e+02,3.956347279627050284e+01
6.174969445432452630e+01,4.827333225495976876e+01,6.174969445432452630e+01
9.148978308837740769e-02,nan,9.148978308837740769e-02
nan,nan,nan
1.032282953255532675e+03,8.664647516560410168e+01,1.032282953255532675e+03
nan,9.737605735333947905e+02,nan
9.181922034161902957e+02,4.558068651874232273e+02,9.181922034161902957e+02
8.267849118201811507e+02,2.025847738177535575e+02,8.267849118201811507e+02
9.340728527670453332e+02,1.089592871327112334e+03,9.340728527670453332e+02
9.359840056797205534e+02,8.695497311108572376e+02,9.359840056797205534e+02
4.144073458467840965e+02,nan,4.144073458467840965e+02
4.072778635566633056e+02,1.086905742321747766e+03,4.072778635566633056e+02
6.731356765770455013e+02,1.005306111269230882e+03,6.731356765770455013e+02
5.885699909308232236e+02,3.055248617365215296e+02,5.885699909308232236e+02
9.983467056472795775e+01,1.009902483836785905e+03,9.983467056472795775e+01
9.455592529342065973e+02,9.491170826956484916e+02,9.455592529342065973e+02
2.264184588413046413e+02,1.164760141268358211e+02,2.264184588413046413e+02
8.446312448964089299e+02,2.220774783648254243e+02,8.446312448964089299e+02
9.260790210785313548e+02,2.973747758872309532e+02,9.260790210785313548e+02
7.583637086029564216e+02,1.046071965923624248e+03,7.583637086029564216e+02
1.041042675993152670e+03,1.127656983095331952e+03,1.041042675993152670e+03
6.857073528026155600e+02,6.597110065070601195e+02,6.857073528026155600e+02
9.494757754018231708e+02,1.125489793937310878e+03,9.494757754018231708e+02
6.808262186320250748e+02,1.283338481713227566e+02,6.808262186320250748e+02
3.353064515711624836e+02,8.543773472301074889e+01,3.353064515711624836e+02
2.406656340676244099e+02,1.011506124266350980e+03,2.406656340676244099e+02
9.434981615909371158e+02,9.370400298720592218e+02,9.434981615909371158e+02
7.987224234674132504e+02,1.477535004221790587e+02,7.987224234674132504e+02
1.248937821378948456e+02,1.768623888666253379e+02,1.248937821378948456e+02
2.964910527721327753e+02,nan,2.964910527721327753e+02
1.034606305355021277e+03,nan,1.034606305355021277e+03
2.837243186932828394e+02,1.070044481293506806e+03,2.837243186932828394e+02
9.682610164057921338e+02,9.778230822559288526e+02,9.682610164057921338e+02
1.633135825840577127e+01,1.042307173994458026e+03,1.633135825840577127e+01
9.598201017463247808e+02,1.120075493727315006e+03,9.598201017463247808e+02
7.850066107668098994e+02,9.076048200406701199e+02,7.850066107668098994e+02
5.799306949025964286e+02,9.038908040489974383e+02,5.799306949025964286e+02
9.322595149612998284e+02,1.013075917163045347e+03,9.322595149612998284e+02
7.965890708629711980e+02,2.901544755137557559e+02,7.965890708629711980e+02
9.073285177462234969e+02,1.888795114401169712e+02,9.073285177462234969e+02
8.827151737970614249e+02,1.145777064203301734e+02,8.827151737970614249e+02
9.907833805912852085e+02,1.109896797052170768e+03,9.907833805912852085e+02
7.622120055656037039e+02,nan,7.622120055656037039e+02
1.404611431407147393e+01,7.579573938836879279e+02,1.404611431407147393e+01
1.009616413720196306e+03,6.097194686002089838e+02,1.009616413720196306e+03
1.064015388289976727e+02,9.001579192099117108e+02,1.064015388289976727e+02
7.051682105139103669e+02,1.030442415096965988e+03,7.051682105139103669e+02
8.549925959767474524e+02,9.337798903266616435e+02,8.549925959767474524e+02
4.474739072867406549e+02,4.564500572001262526e+02,4.474739072867406549e+02
9.124571179388934752e+02,1.030788063647619992e+03,9.124571179388934752e+02
1.023901861782907986e+03,1.219535257651575648e+02,1.023901861782907986e+03
8.600425336738203441e+02,1.018665566945318005e+03,8.600425336738203441e+02
8.862176878123515280e+02,1.115236412076770648e+03,8.862176878123515280e+02
8.389737672074761576e+02,1.003877265937315201e+03,8.389737672074761576e+02
8.209682359891363603e+02,9.729419609257467982e+01,8.209682359891363603e+02
6.636177985420015375e+02,9.352798484048737464e+02,6.636177985420015375e+02
nan,1.072995546742146189e+03,nan
9.200250012421348629e+02,8.078797906697839153e+02,9.200250012421348629e+02
9.627396039164927970e+02,9.485924149401516843e+02,9.627396039164927970e+02
9.511534115389816861e+02,1.052228870268910214e+03,9.511534115389816861e+02
9.510210252131703328e+02,nan,9.510210252131703328e+02
5.523833130135899410e+02,1.002305659277120071e+03,5.523833130135899410e+02
9.124200653667953702e+02,1.125278723020934649e+03,9.124200653667953702e+02
nan,4.517338195587099108e+02,nan
9.450232107755881543e+02,1.113884412234626552e+03,9.450232107755881543e+02
2.405748158666142444e+01,1.094265508210029793e+03,2.405748158666142444e+01
nan,8.998285466946565521e+02,nan
8.239732453171352518e+02,nan,8.239732453171352518e+02
8.261923381963970314e+02,4.111961684087629010e+02,8.261923381963970314e+02
4.840183745447814090e+01,9.513395952545844239e+02,4.840183745447814090e+01
nan,1.069975003769965269e+02,nan
3.896725207028985096e+02,nan,3.896725207028985096e+02
9.560895678560408442e+02,1.001196004431543088e+03,9.560895678560408442e+02
8.102513500023023880e+02,1.057281588361809327e+03,8.102513500023023880e+02
9.650388650432125814e+02,9.372101701185411002e+02,9.650388650432125814e+02
8.818738426104669088e+02,1.137865494299002421e+03,8.818738426104669088e+02
nan,1.130409771050835843e+00,nan
9.368322185484819329e+02,1.400025338732468754e+02,9.368322185484819329e+02
9.361608876770656025e+02,4.973512518619111233e+01,9.361608876770656025e+02
8.743706155043023500e+02,nan,8.743706155043023500e+02
8.382625142909992064e+02,9.525306205212669965e+02,8.382625142909992064e+02
8.478571171538148974e+02,4.540360894758805443e+00,8.478571171538148974e+02
9.531096374070891670e+02,2.839599931224802276e+01,9.531096374070891670e+02
1.449439779162439663e+02,1.069790449522120980e+03,1.449439779162439663e+02
3.981449360953568544e+02,1.018494321585534067e+03,3.981449360953568544e+02
9.365490710842379940e+02,9.640536711164309054e+02,9.365490710842379940e+02
9.556113556249932799e+02,nan,9.556113556249932799e+02
9.314889447973805545e+02,nan,9.314889447973805545e+02
8.107685541315959199e+00,9.812252853587583559e+02,8.107685541315959199e+00
9.747526643441556189e+02,9.518631956308900044e+02,9.747526643441556189e+02
8.584571163941849363e+02,1.028961342190266350e+03,8.584571163941849363e+02
9.585215632877122971e+02,4.132254909091811896e+02,9.585215632877122971e+02
8.744301568904921851e+02,3.939885895282178581e+02,8.744301568904921851e+02
3.022241459641140864e+02,3.378523026424164755e+02,3.022241459641140864e+02
4.474749684453147438e+02,1.010602341081548730e+03,4.474749684453147438e+02
nan,nan,nan
nan,4.281247862385013150e+02,nan
1.029516172843090771e+03,9.731588807301966426e+02,1.029516172843090771e+03
5.021231120311915674e+02,9.571993904212129110e+02,5.021231120311915674e+02
9.052559320070552076e+02,1.020679162240732921e+03,9.052559320070552076e+02
4.461057157963342661e+02,1.890305561699761938e+02,4.461057157963342661e+02
4.840915483868446358e+02,9.897966582669253057e+02,4.840915483868446358e+02
8.579945614019673030e+02,8.768522262314422733e+02,8.579945614019673030e+02
9.006937502696742968e+02,1.057246550080679754e+03,9.006937502696742968e+02
8.650437677316746203e+02,1.007001500193743823e+03,8.650437677316746203e+02
nan,5.081567037935715234e+02,nan
8.550961078011521295e+02,nan,8.550961078011521295e+02
2.393774438683308290e+02,nan,2.393774438683308290e+02
9.297982060237008000e+02,1.061877420742548566e+02,9.297982060237008000e+02
8.905965997079924819e+02,3.558560024193310483e+02,8.905965997079924819e+02
1.030927476718163007e+03,9.648965640888069402e+02,1.030927476718163007e+03
8.313263593925421446e+02,nan,8.313263593925421446e+02
nan,1.321948473923691836e+01,nan
8.972500179639507678e+02,nan,8.972500179639507678e+02
nan,1.000148085661651521e+03,nan
9.580057278640485947e+02,8.880885751018522569e+02,9.580057278640485947e+02
nan,9.118021059548200355e+02,nan
3.949310070243002428e+02,1.037349599018652725e+03,3.949310070243002428e+02
8.877772802381898600e+02,3.206616552982840176e+02,8.877772802381898600e+02
6.264060810456930994e+02,3.603112069315194503e+02,6.264060810456930994e+02
nan,1.016698021993298994e+03,nan
5.906836127259430214e+02,9.302583092226391273e+02,5.906836127259430214e+02
