# Picco 1, Picco2, Segnale combinato
9.887000131604019089e+02,9.221800373094196175e+02,9.887000131604019089e+02
8.101261058913116813e+02,1.106691451892536861e+03,8.101261058913116813e+02
8.817227295057176661e+02,1.080179662830334109e+03,8.817227295057176661e+02
9.142630779960769587e+02,1.011822467093299679e+03,9.142630779960769587e+02
1.019955199363621773e+03,1.007494505038241982e+03,1.019955199363621773e+03
1.041395998690671831e+03,1.029679203696809282e+03,1.041395998690671831e+03
8.599748589832926200e+02,1.184941336235698145e+03,8.599748589832926200e+02
9.629250094423812243e+02,9.914374875560778264e+02,9.629250094423812243e+02
1.046390266444169129e+03,1.021124484826825210e+03,1.046390266444169129e+03
9.165539093111837019e+02,1.185757906728869784e+03,9.165539093111837019e+02
8.325458444713747213e+02,1.097092181637017802e+03,8.325458444713747213e+02
9.908911493188028317e+02,1.037801567076673336e+03,9.908911493188028317e+02
9.617312676751650997e+02,1.194031497099381113e+03,9.617312676751650997e+02
1.027164861537386969e+03,1.026563255594320935e+03,1.027164861537386969e+03
9.732472713391914567e+02,1.050459675418614324e+03,9.732472713391914567e+02
1.024080074778165226e+03,1.123194816755852344e+03,1.024080074778165226e+03
9.850732873083331924e+02,8.734257697060050987e+02,9.850732873083331924e+02
9.732243750520508456e+02,1.148228719044122954e+03,9.732243750520508456e+02
8.828534251476145300e+02,1.197476863971583725e+03,8.828534251476145300e+02
9.597361669651854754e+02,1.088455370425485853e+03,9.597361669651854754e+02
9.647173076937656333e+02,1.038724244411368318e+03,9.647173076937656333e+02
9.657757611120463253e+02,1.035503177444759103e+03,9.657757611120463253e+02
1.052594076323912986e+03,1.215377544453616338e+03,1.052594076323912986e+03
9.543504922670890664e+02,1.133327562136929373e+03,9.543504922670890664e+02
1.048428075225686371e+03,9.333521594000812911e+02,1.048428075225686371e+03
9.045904253339576826e+02,1.053683788507016061e+03,9.045904253339576826e+02
9.286551471543510843e+02,1.064235558610206681e+03,9.286551471543510843e+02
9.598472886091374221e+02,1.170220819609825639e+03,9.598472886091374221e+02
9.777439096619740440e+02,1.075476622764181229e+03,9.777439096619740440e+02
9.165319092776890102e+02,1.137149897764363004e+03,9.165319092776890102e+02
9.695792010734573978e+02,1.149450423732358558e+03,9.695792010734573978e+02
1.011028645579798308e+03,1.077195362988637044e+03,1.011028645579798308e+03
9.570303843701668711e+02,1.018238961299368384e+03,9.570303843701668711e+02
9.868271933970987675e+02,1.106797897307265885e+03,9.868271933970987675e+02
9.782516263453235297e+02,9.823657524081650081e+02,9.782516263453235297e+02
9.283996674589527629e+02,1.107887026218432538e+03,9.283996674589527629e+02
9.734617921611592237e+02,9.519899923631340926e+02,9.734617921611592237e+02
9.957360609264715094e+02,1.059508545972948468e+03,9.957360609264715094e+02
9.887607154272197931e+02,1.013717858037162159e+03,9.887607154272197931e+02
9.085782719154385632e+02,1.078290712976648138e+03,9.085782719154385632e+02
1.012137296155214244e+03,1.075262663981953665e+03,1.012137296155214244e+03
9.793484685840303428e+02,1.096746398930707073e+03,9.793484685840303428e+02
9.135980691730462695e+02,1.080158508159987150e+03,9.135980691730462695e+02
1.009663427205385233e+03,1.136184398663543789e+03,1.009663427205385233e+03
1.061473831588402845e+03,1.178864348419843282e+03,1.061473831588402845e+03
9.794890417265572751e+02,1.198413603047533115e+03,9.794890417265572751e+02
1.019399569691850843e+03,1.123522156051667707e+03,1.019399569691850843e+03
9.228514866423898866e+02,1.099718604310623277e+03,9.228514866423898866e+02
9.471376952340414164e+02,1.071674642324179104e+03,9.471376952340414164e+02
8.571625333686816930e+02,9.429891347838608908e+02,8.571625333686816930e+02
1.008726484896788406e+03,1.053748546353486290e+03,1.008726484896788406e+03
9.896208896230469918e+02,1.084110948263532464e+03,9.896208896230469918e+02
9.683015268944341187e+02,1.165354216394961895e+03,9.683015268944341187e+02
9.027821112478465011e+02,1.085880441271962582e+03,9.027821112478465011e+02
1.050012326023798778e+03,1.101469056232591583e+03,1.050012326023798778e+03
9.237575217779274226e+02,1.003172401192300526e+03,9.237575217779274226e+02
1.030502438253371110e+03,1.103047147605785085e+03,1.030502438253371110e+03
1.027099004741100543e+03,1.151368761920244651e+03,1.027099004741100543e+03
1.049565176786131360e+03,1.119898696346830548e+03,1.049565176786131360e+03
1.045359274503783581e+03,1.016498318388604048e+03,1.045359274503783581e+03
1.075749986884745340e+03,1.033576696993244695e+03,1.075749986884745340e+03
8.184289905676943135e+02,1.182140508641273982e+03,8.184289905676943135e+02
9.694129672440744798e+02,1.043347358419360717e+03,9.694129672440744798e+02
8.938749978679760488e+02,1.089161839165876927e+03,8.938749978679760488e+02
8.887248953075791178e+02,1.047222391015160838e+03,8.887248953075791178e+02
1.040418789739468821e+03,1.041653589553822258e+03,1.040418789739468821e+03
1.000259543348033617e+03,1.011731519083401508e+03,1.000259543348033617e+03
9.211069715821575983e+02,1.128196420492907464e+03,9.211069715821575983e+02
9.933200255872712887e+02,1.051268134230548640e+03,9.933200255872712887e+02
1.069663606941183843e+03,1.195050515696018920e+03,1.069663606941183843e+03
9.093613032233240574e+02,1.085529343768059789e+03,9.093613032233240574e+02
1.020436711394129702e+03,1.154747575728060838e+03,1.020436711394129702e+03
1.080500688891559776e+03,9.679893676954368402e+02,1.080500688891559776e+03
1.000266030105213304e+03,1.231852723204661515e+03,1.000266030105213304e+03
1.000676823313103000e+03,1.082067833167980098e+03,1.000676823313103000e+03
1.103644024649598805e+03,9.954126248567366702e+02,1.103644024649598805e+03
9.910089303809355670e+02,1.157726220862255104e+03,9.910089303809355670e+02
1.046926093811530563e+03,1.097913597526237709e+03,1.046926093811530563e+03
1.034151914184742736e+03,1.205751854490246160e+03,1.034151914184742736e+03
1.074927304264915620e+03,1.010998277664233115e+03,1.074927304264915620e+03
9.073487428622574953e+02,1.158441811689724773e+03,9.073487428622574953e+02
1.040195237602421230e+03,1.012606196755315636e+03,1.040195237602421230e+03
1.021442494081106247e+03,1.153941327721172684e+03,1.021442494081106247e+03
1.014905842927719164e+03,1.079371375131082914e+03,1.014905842927719164e+03
8.307498252279191320e+02,1.068014363329725256e+03,8.307498252279191320e+02
9.167089377573788624e+02,1.003841723058151501e+03,9.167089377573788624e+02
9.401081126694081149e+02,1.080223614283708912e+03,9.401081126694081149e+02
9.489757951703306844e+02,1.097237700043938503e+03,9.489757951703306844e+02
9.621159341640685625e+02,1.083046319852075840e+03,9.621159341640685625e+02
1.004604280907790553e+03,9.414069663876987306e+02,1.004604280907790553e+03
9.069919173924243978e+02,1.099727498063856274e+03,9.069919173924243978e+02
1.020983635434729194e+03,9.974501243878389687e+02,1.020983635434729194e+03
1.069422497311837560e+03,1.012820861442478304e+03,1.069422497311837560e+03
9.619596929405624905e+02,1.066785121986321428e+03,9.619596929405624905e+02
1.012057340324193433e+03,1.038513850455287638e+03,1.012057340324193433e+03
9.234362701187055791e+02,1.176811796106455631e+03,9.234362701187055791e+02
8.865554950670367589e+02,1.052863403326246043e+03,8.865554950670367589e+02
9.991181185816133166e+02,1.039463842416279704e+03,9.991181185816133166e+02
1.033376891146747312e+03,1.136396183191947102e+03,1.033376891146747312e+03
8.722722692643042137e+02,1.071664326259263134e+03,8.722722692643042137e+02
9.518138904116284493e+02,1.108168438910642635e+03,9.518138904116284493e+02
1.108172302889385264e+03,9.856548348264138895e+02,1.108172302889385264e+03
9.562527892048419744e+02,1.099194312735167841e+03,9.562527892048419744e+02
1.030139208741408311e+03,1.050130972630844781e+03,1.030139208741408311e+03
1.022154645916464688e+03,1.041694218996578456e+03,1.022154645916464688e+03
1.028782386000003953e+03,1.110995569434100616e+03,1.028782386000003953e+03
9.787048113528907152e+02,1.142216760010588587e+03,9.787048113528907152e+02
9.380301214130203107e+02,9.617896872653140008e+02,9.380301214130203107e+02
8.646673536444567389e+02,1.129513229921956963e+03,8.646673536444567389e+02
8.212240485911665928e+02,1.167082862053670624e+03,8.212240485911665928e+02
1.008808560312317240e+03,1.137665856334290311e+03,1.008808560312317240e+03
1.082569602752814035e+03,1.112294930080060794e+03,1.082569602752814035e+03
1.005240117545233034e+03,1.074719167512334707e+03,1.005240117545233034e+03
1.003261396867425674e+03,1.002700576843503200e+03,1.003261396867425674e+03
9.206987889490662837e+02,1.042737837974332251e+03,9.206987889490662837e+02
9.392765001669324647e+02,1.137169138619351770e+03,9.392765001669324647e+02
9.133323873003884046e+02,1.054007107269032531e+03,9.133323873003884046e+02
9.613585853668794243e+02,1.127955735205419160e+03,9.613585853668794243e+02
9.708112696557075196e+02,1.040927177065926799e+03,9.708112696557075196e+02
1.011953114553816704e+03,1.043171242524225363e+03,1.011953114553816704e+03
1.048101246157706328e+03,1.068192274138211360e+03,1.048101246157706328e+03
9.263449781936906220e+02,1.026767380924760118e+03,9.263449781936906220e+02
9.967313236254857429e+02,1.070990183185185060e+03,9.967313236254857429e+02
1.071165228491994185e+03,1.082833844102100102e+03,1.071165228491994185e+03
1.042102111543636056e+03,1.118318520711948395e+03,1.042102111543636056e+03
9.596679587470321167e+02,9.786329064732379948e+02,9.596679587470321167e+02
9.417818208805583708e+02,1.105863233105831569e+03,9.417818208805583708e+02
9.972559295629702092e+02,9.773117305443755640e+02,9.972559295629702092e+02
9.628755810576996055e+02,9.393153433421580303e+02,9.628755810576996055e+02
9.764609181464049925e+02,9.087665128058456503e+02,9.764609181464049925e+02
9.348777443548792689e+02,1.101503469472190318e+03,9.348777443548792689e+02
1.037451027082817745e+03,1.068293795818155331e+03,1.037451027082817745e+03
1.076577465380495823e+03,1.043785264280671072e+03,1.076577465380495823e+03
1.051913499953552218e+03,1.049604640398805941e+03,1.051913499953552218e+03
9.744373261938432051e+02,1.086690466998613374e+03,9.744373261938432051e+02
9.084119753076545294e+02,1.122848286817170674e+03,9.084119753076545294e+02
9.560646512417458780e+02,1.194675696728857929e+03,9.560646512417458780e+02
1.029674146418995406e+03,1.008053421022149905e+03,1.029674146418995406e+03
1.072596117260946357e+03,8.988433983345207707e+02,1.072596117260946357e+03
1.047940865325820141e+03,1.069456434141996851e+03,1.047940865325820141e+03
1.079937522098773798e+03,1.069527772313318792e+03,1.079937522098773798e+03
9.853984701175354530e+02,1.189013591922629757e+03,9.853984701175354530e+02
1.018396806933675862e+03,1.041340835013601463e+03,1.018396806933675862e+03
1.025529163396704462e+03,1.020990369310006372e+03,1.025529163396704462e+03
1.068038613835656633e+03,1.043432113878570590e+03,1.068038613835656633e+03
1.028105706293728872e+03,1.038977468783795075e+03,1.028105706293728872e+03
1.062631470860186937e+03,9.957606575279579602e+02,1.062631470860186937e+03
9.202708302202332789e+02,1.088176977453026211e+03,9.202708302202332789e+02
1.037782747941507978e+03,8.963121141996269898e+02,1.037782747941507978e+03
9.624840608853746744e+02,1.116818401192396095e+03,9.624840608853746744e+02
8.090916031783801827e+02,1.064556922728523659e+03,8.090916031783801827e+02
1.014572447860763191e+03,1.205939329710723541e+03,1.014572447860763191e+03
9.580514965796248816e+02,1.006291846180435186e+03,9.580514965796248816e+02
9.725695555098383238e+02,1.013005608036434865e+03,9.725695555098383238e+02
8.741617456017227141e+02,9.066325090667837685e+02,8.741617456017227141e+02
9.691328315049371440e+02,1.097480978905189431e+03,9.691328315049371440e+02
9.422669552798348604e+02,1.146588097690448421e+03,9.422669552798348604e+02
9.761615771561750989e+02,1.111117095821892235e+03,9.761615771561750989e+02
1.011742778245976751e+03,9.223858430429419286e+02,1.011742778245976751e+03
1.031032862026047724e+03,1.110413021981373504e+03,1.031032862026047724e+03
1.090653254872688649e+03,1.150508630957280502e+03,1.090653254872688649e+03
9.617633815521119232e+02,9.837952719580465555e+02,9.617633815521119232e+02
8.636960627442775831e+02,1.183216318692059986e+03,8.636960627442775831e+02
9.633374138194369607e+02,1.051306835145079503e+03,9.633374138194369607e+02
9.852335299863410683e+02,1.094765266019350065e+03,9.852335299863410683e+02
9.755071223918564556e+02,1.031431438165136569e+03,9.755071223918564556e+02
1.005845634512260062e+03,1.180941817447927406e+03,1.005845634512260062e+03
9.167169522654409093e+02,1.022845109925433462e+03,9.167169522654409093e+02
8.931918447992590018e+02,1.083627480778149675e+03,8.931918447992590018e+02
1.016232459904963321e+03,1.042884698856553769e+03,1.016232459904963321e+03
1.021584850543823450e+03,1.161889549753308756e+03,1.021584850543823450e+03
1.010037867752008424e+03,1.133593644308689136e+03,1.010037867752008424e+03
9.910788506565507987e+02,1.103416448547817936e+03,9.910788506565507987e+02
9.916426300514497143e+02,9.868381861424566068e+02,9.916426300514497143e+02
1.058230664201068294e+03,1.170200379032144838e+03,1.058230664201068294e+03
9.259583544351363571e+02,1.110226570472947515e+03,9.259583544351363571e+02
1.000243309784240409e+03,1.006879128703477704e+03,1.000243309784240409e+03
9.547714330315924371e+02,1.161511504023023917e+03,9.547714330315924371e+02
9.572042361081792023e+02,9.326282693930892265e+02,9.572042361081792023e+02
9.449907684407303350e+02,1.092970076021502564e+03,9.449907684407303350e+02
8.908017660403497757e+02,1.078862292054530371e+03,8.908017660403497757e+02
9.582635201151555293e+02,1.054614426057930132e+03,9.582635201151555293e+02
9.505060704203547175e+02,1.049171574635188790e+03,9.505060704203547175e+02
9.962915408248296671e+02,1.000637540292971607e+03,9.962915408248296671e+02
9.472328602515383409e+02,1.094023550217094225e+03,9.472328602515383409e+02
1.054066476971910106e+03,1.031789304999782189e+03,1.054066476971910106e+03
9.548601203757308440e+02,9.767467131667558533e+02,9.548601203757308440e+02
1.059192263206500229e+03,1.093352360029747388e+03,1.059192263206500229e+03
9.055039507911766350e+02,1.122954517462081185e+03,9.055039507911766350e+02
9.812018278364689650e+02,9.152454189870853725e+02,9.812018278364689650e+02
9.735103651244581897e+02,1.085289624828980777e+03,9.735103651244581897e+02
1.030261143469030003e+03,9.774499805099231935e+02,1.030261143469030003e+03
9.575416032377000874e+02,9.914364679435878998e+02,9.575416032377000874e+02
1.015698116292112218e+03,1.053362354316197752e+03,1.015698116292112218e+03
7.996165729537599418e+02,9.393960814415127061e+02,7.996165729537599418e+02
9.741767239596744048e+02,1.139941624661388460e+03,9.741767239596744048e+02
9.968736010098638189e+02,1.026250980198156867e+03,9.968736010098638189e+02
9.961864483712280389e+02,1.225103929127815263e+03,9.961864483712280389e+02
1.021488666298603107e+03,1.120499563898471933e+03,1.021488666298603107e+03
1.036305945503926523e+03,1.123046517638207888e+03,1.036305945503926523e+03
9.945149805074197502e+02,1.003879541844211644e+03,9.945149805074197502e+02
1.021674923827080647e+03,9.146251792010222061e+02,1.021674923827080647e+03
9.599043811853813395e+02,1.219324854585863932e+03,9.599043811853813395e+02
9.327210232505254908e+02,1.038575617326871225e+03,9.327210232505254908e+02
1.075983080807460965e+03,1.197686515031376530e+03,1.075983080807460965e+03
1.054516785038641956e+03,1.095818494449095397e+03,1.054516785038641956e+03
1.044066190223812555e+03,1.119586670900535864e+03,1.044066190223812555e+03
9.345442040157020074e+02,1.146178635285823702e+03,9.345442040157020074e+02
8.777650021491299412e+02,1.069476769370115107e+03,8.777650021491299412e+02
9.588149436773954903e+02,1.132710729714681065e+03,9.588149436773954903e+02
8.249611247200222124e+02,1.177589882586556087e+03,8.249611247200222124e+02
9.442169879614631327e+02,1.149557564077020970e+03,9.442169879614631327e+02
1.008651736621368514e+03,1.102611836020424562e+03,1.008651736621368514e+03
9.371443628909493100e+02,1.074603802512002403e+03,9.371443628909493100e+02
8.927397918213290495e+02,1.017251542892548059e+03,8.927397918213290495e+02
9.799943092251609187e+02,1.077645124365715901e+03,9.799943092251609187e+02
9.121111986817001025e+02,9.508051174342913328e+02,9.121111986817001025e+02
9.537874732055493041e+02,9.130956520453503344e+02,9.537874732055493041e+02
9.657011130741547049e+02,1.155823164951627859e+03,9.657011130741547049e+02
1.046774542549511125e+03,1.095717137334236213e+03,1.046774542549511125e+03
9.817429937700592291e+02,9.706761652029131255e+02,9.817429937700592291e+02
1.019583165397441007e+03,1.024665819213802251e+03,1.019583165397441007e+03
9.284761457880628086e+02,1.009690794147428051e+03,9.284761457880628086e+02
9.844628606401820434e+02,1.041846544096652224e+03,9.844628606401820434e+02
9.886947435643767221e+02,1.066990419924146636e+03,9.886947435643767221e+02
1.078307802021708767e+03,9.534255386983634253e+02,1.078307802021708767e+03
9.818652988092889018e+02,1.100449469904162015e+03,9.818652988092889018e+02
9.924111646918750012e+02,1.109613176168506470e+03,9.924111646918750012e+02
9.769992777376118056e+02,9.953611612483265390e+02,9.769992777376118056e+02
9.594094019372329285e+02,1.191473258102851787e+03,9.594094019372329285e+02
1.023300470027481197e+03,1.198626223632469873e+03,1.023300470027481197e+03
8.789987208526130189e+02,1.075630111243671536e+03,8.789987208526130189e+02
1.035641749271577510e+03,1.162565235599143080e+03,1.035641749271577510e+03
9.065938317644593099e+02,1.038970641192117228e+03,9.065938317644593099e+02
9.125539790815660126e+02,1.066282418238214404e+03,9.125539790815660126e+02
8.773428126841207586e+02,1.133149892988096553e+03,8.773428126841207586e+02
8.701471390516079509e+02,1.038542794730737342e+03,8.701471390516079509e+02
1.079291491274086411e+03,1.167811189549369828e+03,1.079291491274086411e+03
1.022055724747930526e+03,1.138929747001406668e+03,1.022055724747930526e+03
8.732200312877150736e+02,1.125057505017588255e+03,8.732200312877150736e+02
1.043595355857958339e+03,9.502956177561361528e+02,1.043595355857958339e+03
1.013997550932530999e+03,1.206648755070612651e+03,1.013997550932530999e+03
9.825038641935713031e+02,1.211909464886933847e+03,9.825038641935713031e+02
9.271988448946160588e+02,1.004491748354052902e+03,9.271988448946160588e+02
9.584337781102044573e+02,9.976806241904754415e+02,9.584337781102044573e+02
1.069497849265586865e+03,9.916015966820634731e+02,1.069497849265586865e+03
9.228230351520302293e+02,1.139997583414309929e+03,9.228230351520302293e+02
9.227779025728862052e+02,9.221730819544968654e+02,9.227779025728862052e+02
1.004556010399422689e+03,1.024895063498441004e+03,1.004556010399422689e+03
9.530392400855463393e+02,1.048069320240108482e+03,9.530392400855463393e+02
9.174566781590041273e+02,1.108679855354219853e+03,9.174566781590041273e+02
1.011904583271927322e+03,1.108583046776020637e+03,1.011904583271927322e+03
9.621095367995320657e+02,1.179360805882080740e+03,9.621095367995320657e+02
8.693504442454429864e+02,1.006938359963367702e+03,8.693504442454429864e+02
1.047633074751294771e+03,1.010205269119701825e+03,1.047633074751294771e+03
1.052146723377065882e+03,9.611531922899437177e+02,1.052146723377065882e+03
1.018690691776280005e+03,1.046666147179677182e+03,1.018690691776280005e+03
9.821420571284791095e+02,1.075284428445348567e+03,9.821420571284791095e+02
1.009281647017482101e+03,1.042939212234852675e+03,1.009281647017482101e+03
9.569419521300641236e+02,9.926550990474177070e+02,9.569419521300641236e+02
9.855958741401310590e+02,1.042577033921519842e+03,9.855958741401310590e+02
9.862048453682008358e+02,1.227756029954598034e+03,9.862048453682008358e+02
1.033542178370770671e+03,1.051730519137371630e+03,1.033542178370770671e+03
9.454410203282488965e+02,1.077114531518643844e+03,9.454410203282488965e+02
9.568053176906865929e+02,1.102331286147806395e+03,9.568053176906865929e+02
9.068632124455986059e+02,1.098495876559170028e+03,9.068632124455986059e+02
9.668317732552868620e+02,1.071334790992114222e+03,9.668317732552868620e+02
9.698550829119424179e+02,1.088825800260709912e+03,9.698550829119424179e+02
9.737433603079811064e+02,1.067395757167343845e+03,9.737433603079811064e+02
9.856111612729365561e+02,1.175535963877706536e+03,9.856111612729365561e+02
1.050964985501995216e+03,1.011400829554753500e+03,1.050964985501995216e+03
1.066599461902480243e+03,1.116811983577930960e+03,1.066599461902480243e+03
1.041633150109443250e+03,1.009706272787746684e+03,1.041633150109443250e+03
8.782045907943779639e+02,9.848045934434117044e+02,8.782045907943779639e+02
8.439449664788403425e+02,1.040928913993973538e+03,8.439449664788403425e+02
9.120214519489118175e+02,1.051461402146657747e+03,9.120214519489118175e+02
1.054054916098872127e+03,1.082213108030562125e+03,1.054054916098872127e+03
1.030752926690144932e+03,9.976599615484798278e+02,1.030752926690144932e+03
9.065652056274553843e+02,1.110393699089645452e+03,9.065652056274553843e+02
8.649097667486363434e+02,1.104120234930883726e+03,8.649097667486363434e+02
9.818982040035115233e+02,1.144021226724288681e+03,9.818982040035115233e+02
8.452287757206512424e+02,1.156392729385345547e+03,8.452287757206512424e+02
9.997630797492206511e+02,9.780287777189232656e+02,9.997630797492206511e+02
9.287865052284058720e+02,1.124447521148416172e+03,9.287865052284058720e+02
9.332611815044244850e+02,1.105473845780871670e+03,9.332611815044244850e+02
9.101027258574954431e+02,1.076642146874459513e+03,9.101027258574954431e+02
9.417139497393110332e+02,1.036887723954924013e+03,9.417139497393110332e+02
9.608762212211416909e+02,1.031542240468188993e+03,9.608762212211416909e+02
1.067314919577984483e+03,1.073651083389444921e+03,1.067314919577984483e+03
1.058613478091537218e+03,1.191847094396785451e+03,1.058613478091537218e+03
9.725051851270252428e+02,9.845136135622028632e+02,9.725051851270252428e+02
9.136275395159213986e+02,1.150257880481065285e+03,9.136275395159213986e+02
9.394301199370127051e+02,1.139999860329629655e+03,9.394301199370127051e+02
1.016929752545411475e+03,1.071586084372011101e+03,1.016929752545411475e+03
9.684007401573562674e+02,1.089238088666750627e+03,9.684007401573562674e+02
1.014037747755119426e+03,9.931890551924124111e+02,1.014037747755119426e+03
1.002659902912420876e+03,1.234764087003593204e+03,1.002659902912420876e+03
1.006358451724172482e+03,1.160654092866104065e+03,1.006358451724172482e+03
9.740373006222779395e+02,1.005369195014824641e+03,9.740373006222779395e+02
9.487397525299879817e+02,1.137366498057870558e+03,9.487397525299879817e+02
9.309654090339580534e+02,1.069063282379739803e+03,9.309654090339580534e+02
9.258727230661068006e+02,1.076503216505958335e+03,9.258727230661068006e+02
9.639281187076762762e+02,1.111219372888192083e+03,9.639281187076762762e+02
9.983883339738633822e+02,1.026644269730565838e+03,9.983883339738633822e+02
1.057490349036102998e+03,1.047523050033688833e+03,1.057490349036102998e+03
9.905218575184653673e+02,1.074911830610777770e+03,9.905218575184653673e+02
9.501759240616916031e+02,1.084923093062885755e+03,9.501759240616916031e+02
9.516739452779714838e+02,1.120996650542303087e+03,9.516739452779714838e+02
8.784363612776754735e+02,1.034606144984103821e+03,8.784363612776754735e+02
